SNP,not_fixed,ref_fixed,alt_fixed,total,not_fixed_prop,ref_fixed_prop,alt_fixed_prop,not_fixed_exp,ref_fixed_exp,alt_fixed_exp,chi_sq,p.value,p.adj.BH,p.adj.bonf,p.adj.holm
29378882_308941,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29378882_308962,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29378882_309015,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29378903_353943,2,8,0,10,0.2,0.8,0,0.625,4.6875,4.6875,10.05333333,0.006560643,0.035444513,1,1
29378940_676862,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29378962_231676,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29378969_1127671,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29378969_1127682,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29378969_1127683,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29378969_928442,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29378969_928660,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29378969_928698,4,4,2,10,0.4,0.4,0.2,0.625,4.6875,4.6875,19.86666667,4.85E-05,0.000312836,0.302825704,0.256091545
29378987_1075843,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29379013_402155,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379044_4833731,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379044_510219,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379058_2423365,4,5,1,10,0.4,0.5,0.1,0.625,4.6875,4.6875,21.14666667,2.56E-05,0.000168971,0.1596777,0.135751634
29379058_2423366,4,5,1,10,0.4,0.5,0.1,0.625,4.6875,4.6875,21.14666667,2.56E-05,0.000168971,0.1596777,0.135751634
29379058_2661662,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379058_2661677,2,8,0,10,0.2,0.8,0,0.625,4.6875,4.6875,10.05333333,0.006560643,0.035444513,1,1
29379068_1286506,3,7,0,10,0.3,0.7,0,0.625,4.6875,4.6875,14.85333333,0.000595168,0.003623267,1,1
29379077_50064,2,1,7,10,0.2,0.1,0.7,0.625,4.6875,4.6875,7.066666667,0.029207395,0.139658351,1,1
29379085_976152,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379096_482563,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29379126_1242568,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379136_899412,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379138_1443019,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379160_5317666,7,3,0,10,0.7,0.3,0,0.625,4.6875,4.6875,70.32,5.37E-16,7.60E-15,3.35E-12,3.12E-12
29379175_806002,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379175_816157,2,6,2,10,0.2,0.6,0.2,0.625,4.6875,4.6875,4.933333333,0.084867279,0.337864595,1,1
29379175_816180,2,6,2,10,0.2,0.6,0.2,0.625,4.6875,4.6875,4.933333333,0.084867279,0.337864595,1,1
29379175_835822,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379175_845253,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379214_49307,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379225_460836,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379240_1153630,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379245_26694,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379246_2815196,3,6,1,10,0.3,0.6,0.1,0.625,4.6875,4.6875,12.29333333,0.002140605,0.012413919,1,1
29379261_2112847,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379267_120228,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29379272_1858815,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379277_331592,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29379328_2791338,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379400_1813231,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379404_674962,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379404_674973,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379404_675050,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379404_675844,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379404_726677,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379404_726684,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379404_726688,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379404_980451,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379418_1261662,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379422_1357493,5,5,0,10,0.5,0.5,0,0.625,4.6875,4.6875,35.33333333,2.13E-08,1.82E-07,0.000132632,0.000117498
29379422_1357511,5,5,0,10,0.5,0.5,0,0.625,4.6875,4.6875,35.33333333,2.13E-08,1.82E-07,0.000132632,0.000117498
29379422_1357530,5,5,0,10,0.5,0.5,0,0.625,4.6875,4.6875,35.33333333,2.13E-08,1.82E-07,0.000132632,0.000117498
29379422_1357553,5,5,0,10,0.5,0.5,0,0.625,4.6875,4.6875,35.33333333,2.13E-08,1.82E-07,0.000132632,0.000117498
29379471_122465,1,2,7,10,0.1,0.2,0.7,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29379482_1256419,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379482_1273369,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379482_1705363,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379482_1705463,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29379482_1705501,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379482_6210584,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379488_2134241,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379502_757373,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379524_1378239,4,6,0,10,0.4,0.6,0,0.625,4.6875,4.6875,23.28,8.81E-06,5.99E-05,0.054953685,0.047062899
29379524_1378241,4,6,0,10,0.4,0.6,0,0.625,4.6875,4.6875,23.28,8.81E-06,5.99E-05,0.054953685,0.047062899
29379524_1378268,3,7,0,10,0.3,0.7,0,0.625,4.6875,4.6875,14.85333333,0.000595168,0.003623267,1,1
29379560_2650656,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29379560_2650819,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29379560_2657577,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29379564_224746,5,3,2,10,0.5,0.3,0.2,0.625,4.6875,4.6875,32.77333333,7.64E-08,6.24E-07,0.00047703,0.000419007
29379576_1387464,3,4,3,10,0.3,0.4,0.3,0.625,4.6875,4.6875,9.733333333,0.007698986,0.040956242,1,1
29379599_63723,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379608_1274099,1,8,1,10,0.1,0.8,0.1,0.625,4.6875,4.6875,5.466666667,0.065002254,0.271677203,1,1
29379609_1648853,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379630_4152723,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379637_5551264,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29379637_5551266,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29379637_5551294,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379644_684448,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29379675_1667962,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379708_402867,1,8,1,10,0.1,0.8,0.1,0.625,4.6875,4.6875,5.466666667,0.065002254,0.271677203,1,1
29379732_1414758,4,5,1,10,0.4,0.5,0.1,0.625,4.6875,4.6875,21.14666667,2.56E-05,0.000168971,0.1596777,0.135751634
29379753_4353699,6,4,0,10,0.6,0.4,0,0.625,4.6875,4.6875,51.01333333,8.37E-12,8.76E-11,5.22E-08,4.73E-08
29379759_151826,2,3,5,10,0.2,0.3,0.5,0.625,4.6875,4.6875,3.653333333,0.160949172,0.514687015,1,1
29379797_1500338,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29379797_1506677,2,3,5,10,0.2,0.3,0.5,0.625,4.6875,4.6875,3.653333333,0.160949172,0.514687015,1,1
29379799_2048487,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379800_549967,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379808_3140802,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379839_1339115,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379839_760290,3,6,1,10,0.3,0.6,0.1,0.625,4.6875,4.6875,12.29333333,0.002140605,0.012413919,1,1
29379865_623190,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29379870_840533,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379915_1173216,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379927_93270,1,9,0,10,0.1,0.9,0,0.625,4.6875,4.6875,8.88,0.011795939,0.061390039,1,1
29379931_410224,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29379968_321373,3,6,1,10,0.3,0.6,0.1,0.625,4.6875,4.6875,12.29333333,0.002140605,0.012413919,1,1
29379996_254003,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29379996_254060,1,2,7,10,0.1,0.2,0.7,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29380020_79610,5,4,1,10,0.5,0.4,0.1,0.625,4.6875,4.6875,33.62666667,4.99E-08,4.17E-07,0.000311348,0.000274476
29380020_79651,6,4,0,10,0.6,0.4,0,0.625,4.6875,4.6875,51.01333333,8.37E-12,8.76E-11,5.22E-08,4.73E-08
29380020_79708,6,4,0,10,0.6,0.4,0,0.625,4.6875,4.6875,51.01333333,8.37E-12,8.76E-11,5.22E-08,4.73E-08
29380020_81371,4,4,2,10,0.4,0.4,0.2,0.625,4.6875,4.6875,19.86666667,4.85E-05,0.000312836,0.302825704,0.256091545
29380041_409711,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29380041_409786,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29380041_409801,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380041_421491,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29380049_5181939,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380049_5181966,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380057_130455,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380072_211361,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380072_211375,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380072_211386,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380072_211401,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380075_1000021,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380075_683793,2,5,3,10,0.2,0.5,0.3,0.625,4.6875,4.6875,3.653333333,0.160949172,0.514687015,1,1
29380148_806903,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380154_197381,1,9,0,10,0.1,0.9,0,0.625,4.6875,4.6875,8.88,0.011795939,0.061390039,1,1
29380155_1775754,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380179_2147505,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380191_454233,2,5,3,10,0.2,0.5,0.3,0.625,4.6875,4.6875,3.653333333,0.160949172,0.514687015,1,1
29380191_45734,2,6,2,10,0.2,0.6,0.2,0.625,4.6875,4.6875,4.933333333,0.084867279,0.337864595,1,1
29380191_46093,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380191_46120,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380220_135964,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29380229_2150055,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380247_2691718,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380263_442138,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380272_432602,3,5,2,10,0.3,0.5,0.2,0.625,4.6875,4.6875,10.58666667,0.005024982,0.027699549,1,1
29380345_3114682,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380357_690572,1,2,7,10,0.1,0.2,0.7,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29380358_1513600,3,4,3,10,0.3,0.4,0.3,0.625,4.6875,4.6875,9.733333333,0.007698986,0.040956242,1,1
29380364_1784739,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380378_845923,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380378_845963,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380396_1307062,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29380440_504643,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380476_2871247,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380480_205335,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380511_2279886,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380511_2279898,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380548_1465578,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380554_1331821,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380568_2382685,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380577_2172635,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380593_1979101,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380593_1979199,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380620_2847816,3,5,2,10,0.3,0.5,0.2,0.625,4.6875,4.6875,10.58666667,0.005024982,0.027699549,1,1
29380622_497543,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380622_497544,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380622_497547,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380628_434211,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380628_434266,2,5,3,10,0.2,0.5,0.3,0.625,4.6875,4.6875,3.653333333,0.160949172,0.514687015,1,1
29380630_42348,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380640_493274,4,6,0,10,0.4,0.6,0,0.625,4.6875,4.6875,23.28,8.81E-06,5.99E-05,0.054953685,0.047062899
29380683_96874,5,5,0,10,0.5,0.5,0,0.625,4.6875,4.6875,35.33333333,2.13E-08,1.82E-07,0.000132632,0.000117498
29380685_415600,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380686_1264864,2,2,6,10,0.2,0.2,0.6,0.625,4.6875,4.6875,4.933333333,0.084867279,0.337864595,1,1
29380700_1259284,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380718_1641918,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380730_2629292,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380734_218655,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380762_498357,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380762_498397,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380762_498409,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380801_2425839,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380801_2426028,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380801_2497712,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380804_2980489,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29380804_4732877,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29380804_4732905,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29380804_4735160,2,5,3,10,0.2,0.5,0.3,0.625,4.6875,4.6875,3.653333333,0.160949172,0.514687015,1,1
29380804_4772289,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380857_3017320,4,5,1,10,0.4,0.5,0.1,0.625,4.6875,4.6875,21.14666667,2.56E-05,0.000168971,0.1596777,0.135751634
29380886_946840,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380935_77221,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29380949_272500,4,5,1,10,0.4,0.5,0.1,0.625,4.6875,4.6875,21.14666667,2.56E-05,0.000168971,0.1596777,0.135751634
29380988_331798,2,3,5,10,0.2,0.3,0.5,0.625,4.6875,4.6875,3.653333333,0.160949172,0.514687015,1,1
29381006_10729,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381010_70856,5,5,0,10,0.5,0.5,0,0.625,4.6875,4.6875,35.33333333,2.13E-08,1.82E-07,0.000132632,0.000117498
29381079_311913,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381082_5130589,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29381082_5130729,1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29381124_3331597,1,1,8,10,0.1,0.1,0.8,0.625,4.6875,4.6875,5.466666667,0.065002254,0.271677203,1,1
29381124_3417535,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29381124_3705983,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29381129_17993,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29381129_18331,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29381129_2380557,2,4,4,10,0.2,0.4,0.4,0.625,4.6875,4.6875,3.226666667,0.199222431,0.595485182,1,1
29381134_2546008,5,5,0,10,0.5,0.5,0,0.625,4.6875,4.6875,35.33333333,2.13E-08,1.82E-07,0.000132632,0.000117498
29381142_1354787,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29381142_1354937,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381188_2867847,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381188_2867881,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381188_2867923,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381212_402710,2,8,0,10,0.2,0.8,0,0.625,4.6875,4.6875,10.05333333,0.006560643,0.035444513,1,1
29381212_402731,3,7,0,10,0.3,0.7,0,0.625,4.6875,4.6875,14.85333333,0.000595168,0.003623267,1,1
29381212_402753,1,9,0,10,0.1,0.9,0,0.625,4.6875,4.6875,8.88,0.011795939,0.061390039,1,1
29381226_743659,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381231_249389,1,9,0,10,0.1,0.9,0,0.625,4.6875,4.6875,8.88,0.011795939,0.061390039,1,1
29381231_249416,1,9,0,10,0.1,0.9,0,0.625,4.6875,4.6875,8.88,0.011795939,0.061390039,1,1
29381280_1695795,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29381280_1695892,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29381289_628308,1,6,3,10,0.1,0.6,0.3,0.625,4.6875,4.6875,1.2,0.548811636,0.815201147,1,1
29381291_68444,1,1,8,10,0.1,0.1,0.8,0.625,4.6875,4.6875,5.466666667,0.065002254,0.271677203,1,1
29381291_68527,1,2,7,10,0.1,0.2,0.7,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29381316_31652,2,6,2,10,0.2,0.6,0.2,0.625,4.6875,4.6875,4.933333333,0.084867279,0.337864595,1,1
29381316_942953,1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.906666667,0.233789689,0.632631248,1,1
29381344_1230026,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381359_65987,7,3,0,10,0.7,0.3,0,0.625,4.6875,4.6875,70.32,5.37E-16,7.60E-15,3.35E-12,3.12E-12
29381362_786428,3,7,0,10,0.3,0.7,0,0.625,4.6875,4.6875,14.85333333,0.000595168,0.003623267,1,1
29381362_786435,3,7,0,10,0.3,0.7,0,0.625,4.6875,4.6875,14.85333333,0.000595168,0.003623267,1,1
29381376_3248314,1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
29381403_2589251,1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666667,0.840857282,0.905739589,1,1
