,16_5-F,1654-S1,1654-4-S2,1654-45-S3,1654-454-S4,1654-454-S5
28212607_595,0,0,0,0,0,0
28212607_624,0,0,0,0,0,0
28212607_629,0,0,0,0,0,0
28212607_673,0,0,0,0,0,0
28212607_687,0,0,0,0,0,0
28212607_734,0,0,0,0,0,0
28213126_917,1,1,1,1,1,0
28219388_1316,0,0,0,0,0,0
28219388_1317,0,0,0,0,0,0
28219388_1459,1,1,1,1,1,1
28219388_1476,0,0,0,0,0,0
28221113_4389,0,0,0,0,0,0
28221113_4411,1,2,2,2,2,2
28221113_4458,1,1,1,1,1,1
28221113_4466,0,0,0,0,0,0
28221113_4471,1,2,2,2,2,2
28221113_4474,0,0,0,0,0,0
28221113_4475,0,0,0,0,0,0
28221113_4502,0,0,0,0,0,0
28221113_4515,1,1,1,1,1,1
28221113_4519,1,2,2,2,2,2
28221113_4527,1,2,2,2,2,2
28221113_4549,1,1,1,1,1,1
28221113_4566,1,2,2,2,2,2
28221113_4608,0,0,0,0,0,0
28221113_4645,2,2,2,2,2,2
28221113_4664,1,1,1,NA,NA,NA
28221113_4666,1,1,1,NA,NA,NA
28221911_2747,1,1,1,NA,0,0
28221911_2826,1,1,1,NA,0,0
28221911_2840,0,0,0,0,0,0
28221911_2841,0,0,0,0,0,0
28221911_2865,1,1,1,1,1,0
28221911_2878,0,0,0,0,0,0
28222015_403,0,0,0,0,0,0
28222015_409,1,1,1,1,1,1
28222015_413,0,0,0,0,0,0
28222015_417,1,1,1,1,1,1
28222015_462,0,0,0,0,0,0
28222015_468,1,1,1,1,1,1
28222015_469,1,0,0,0,0,0
28222015_520,1,0,0,0,0,0
28222015_531,1,0,0,0,0,0
28222015_556,0,0,0,0,0,0
28222015_569,1,2,2,2,2,2
28222015_573,0,0,0,0,0,0
28222015_610,0,0,0,0,0,0
28222015_680,0,0,0,0,0,0
28222015_693,0,0,0,0,0,0
28222015_703,1,1,1,1,1,0
28222105_4529,0,0,0,0,0,0
28222105_4646,1,1,1,1,1,2
28223716_456,1,1,1,1,1,1
28223716_503,0,0,0,0,0,0
28223716_598,1,1,1,1,1,1
28225927_2454,1,1,1,1,1,1
28225927_2464,1,1,1,1,1,1
28225927_2507,1,1,1,1,1,1
28225927_2517,1,1,1,1,1,1
28225927_2561,1,1,1,1,1,1
28225927_2579,1,1,1,1,1,1
28225927_2600,0,0,0,0,0,0
28225927_2609,1,1,1,1,1,1
28225927_2623,0,0,0,0,0,0
28225927_2657,1,1,1,1,1,1
28229852_4693,1,1,1,1,1,1
28229852_4712,1,1,1,1,1,1
28230922_525,0,0,0,0,0,0
28230922_563,1,1,1,NA,0,0
28230922_597,0,0,0,0,0,0
28230922_600,0,0,0,0,0,0
28230922_602,0,0,0,0,0,0
28230922_627,1,1,1,NA,0,0
28231171_1349,0,0,0,0,0,0
28231171_1377,0,0,0,0,0,0
28231171_1460,0,0,0,0,0,0
28235015_148,2,2,2,2,2,2
28311128_2464,1,0,0,0,0,0
28311128_2514,1,0,0,0,0,0
28311128_2572,1,0,0,0,0,0
28317569_5060,0,0,0,0,0,0
28317569_5069,0,0,0,0,0,0
28317569_5146,0,0,0,0,0,0
28317569_5277,0,0,0,0,0,0
28317569_5653,0,0,0,0,0,0
28317569_5675,0,0,0,0,0,0
28317569_5681,0,0,0,0,0,0
28320050_15383,0,0,0,0,0,0
28320050_15418,0,0,0,0,0,0
28322358_2328,1,0,0,0,0,0
28322358_2329,1,0,0,0,0,0
28322358_2348,1,0,0,0,0,0
28322358_2349,1,0,0,0,0,0
28322358_2371,0,0,0,0,0,0
28322358_2377,1,0,0,0,0,0
28322358_2395,1,0,0,0,0,0
28322358_2397,0,0,0,0,0,0
28322358_2406,0,0,0,0,0,0
28322358_2416,0,0,0,0,0,0
28322358_2426,0,0,0,0,0,0
28322358_2449,0,0,0,0,0,0
28322772_943,0,0,0,0,0,0
28328279_5032,0,0,0,0,0,0
28328279_5042,0,0,0,0,0,0
28328279_5065,0,0,0,0,0,0
28328279_5069,1,1,1,1,1,0
28328279_5071,1,1,1,1,1,1
28328279_5081,1,1,1,1,1,0
28328279_5108,1,1,1,1,1,0
28335906_383,0,0,0,0,0,0
28335906_406,0,0,0,0,0,0
28335906_417,0,0,0,0,0,0
28335906_440,0,0,0,0,0,0
28335906_461,1,1,1,NA,0,0
28335906_472,0,0,0,0,0,0
28335906_490,0,0,0,0,0,0
28335906_495,0,0,0,0,0,0
28335906_505,0,0,0,0,0,0
28337450_6501,1,1,0,0,0,0
28337450_6549,0,0,0,0,0,0
28337450_6585,2,2,2,2,2,2
28341080_5826,0,0,0,0,0,0
28341080_5835,0,0,0,0,0,0
28343736_6351,1,1,2,2,2,2
28344428_2515,0,0,0,0,0,0
28353033_5773,1,2,2,2,2,2
28358534_518,0,0,0,0,0,0
28363539_2496,1,2,2,2,2,2
28363539_2645,0,0,0,0,0,0
28364013_6515,0,0,0,0,0,0
28364013_6566,0,0,0,0,0,0
28364013_6585,0,0,0,0,0,0
28364013_6588,0,0,0,0,0,0
28364013_6589,0,0,0,0,0,0
28365538_6207,0,0,0,0,0,0
28365538_6216,0,0,0,0,0,0
28365538_6219,0,0,0,0,0,0
28365538_6229,0,0,0,0,0,0
28365538_6230,0,0,0,0,0,0
28365538_6235,0,0,0,0,0,0
28365538_6254,0,0,0,0,0,0
28365538_6298,0,0,0,0,0,0
28365538_6310,0,0,0,0,0,0
28365538_6311,0,0,0,0,0,0
28365538_6327,0,0,0,0,0,0
28365538_6337,0,0,0,0,0,0
28365538_6348,0,0,0,0,0,0
28367983_508,1,1,2,2,2,2
28381674_2555,1,1,1,1,1,0
28381674_2564,1,1,1,1,1,0
28381674_2590,1,1,1,1,1,0
28381674_2599,1,1,1,1,1,0
28381674_2601,0,0,0,0,0,0
28384057_2555,1,1,1,NA,0,0
283892801_3931,0,0,0,0,0,0
283892801_3938,0,0,0,0,0,0
28390819_2898,0,0,0,0,0,0
28392660_517,1,1,1,NA,2,2
28392660_631,1,1,1,NA,0,0
28406179_585,0,0,0,0,0,0
28412054_428,0,0,0,0,0,0
28412054_434,0,0,0,0,0,0
28412054_501,1,2,2,2,2,2
28414616_2362,1,1,2,2,2,2
28414616_2638,1,1,2,2,2,2
28414616_2654,1,1,2,2,2,2
28414616_2664,0,0,0,0,0,0
28414616_2688,1,1,2,2,2,2
28414616_2692,0,0,0,0,0,0
28415762_6706,0,0,0,0,0,0
28415762_6733,0,0,0,0,0,0
28421154_7869,1,1,1,1,1,2
28421154_7937,1,1,1,1,1,2
28421154_7951,1,1,1,1,1,2
28421154_7989,1,1,1,1,1,0
28421931_500,2,2,2,2,2,2
28421931_501,0,0,0,0,0,0
28421931_512,2,2,2,2,2,2
28421931_516,0,0,0,0,0,0
28421931_591,2,2,2,2,2,2
28422837_2402,1,1,1,1,1,1
28422837_2414,1,1,1,1,1,1
28422837_2438,1,1,1,1,1,1
28422837_2441,0,0,0,0,0,0
28422837_2452,1,1,1,1,1,1
28422837_2470,1,1,1,1,1,1
28422837_2471,1,1,1,1,1,1
28422837_2476,1,1,1,1,1,1
28422837_2477,1,1,1,1,1,1
28422837_2480,1,1,1,1,1,0
28422837_2527,1,1,1,1,1,2
28422837_2554,1,1,1,1,1,0
28422837_2566,1,1,1,1,1,0
28422837_2570,0,0,0,0,0,0
28422837_2576,1,1,1,1,1,0
28422837_2579,0,0,0,0,0,0
28422837_2603,1,0,0,0,0,0
28422837_2605,2,2,2,2,2,2
28422837_2626,1,1,1,1,1,0
28422837_2635,1,1,1,1,1,0
28422837_2637,1,1,1,1,1,0
28422837_2653,0,0,0,0,0,0
28422837_2659,1,1,1,1,1,0
28429502_412,1,0,0,0,0,0
28429502_414,1,0,0,0,0,0
28429502_425,1,0,0,0,0,0
28429502_503,1,0,0,0,0,0
28429502_527,1,0,0,0,0,0
28429502_558,1,0,0,0,0,0
28430478_3086,0,0,0,0,0,0
28430478_3091,0,0,0,0,0,0
28430478_3094,0,0,0,0,0,0
28430478_3130,0,0,0,0,0,0
28430478_3143,0,0,0,0,0,0
28430478_3235,0,0,0,0,0,0
28430478_3329,1,0,0,0,0,0
28432194_2199,1,1,1,NA,NA,NA
28438600_2571,2,2,2,2,2,2
28438600_2615,0,0,0,0,0,0
28439869_4503,0,0,0,0,0,0
28439869_4516,0,0,0,0,0,0
28439869_4518,0,0,0,0,0,0
28439869_4523,1,1,1,1,1,1
28439869_4525,0,0,0,0,0,0
28439869_4569,1,1,1,1,1,1
28439869_4577,0,0,0,0,0,0
28439869_4583,1,1,1,1,1,0
28439869_4584,1,1,1,1,1,0
28439869_4594,0,0,0,0,0,0
28439869_4603,1,1,1,1,1,0
28439869_4623,0,0,0,0,0,0
28439869_4624,0,0,0,0,0,0
28439869_4632,1,1,1,1,1,0
28439869_4666,0,0,0,0,0,0
28439869_4669,0,0,0,0,0,0
28439869_4694,0,0,0,0,0,0
28439869_4700,0,0,0,0,0,0
28446824_1085,1,0,0,0,0,0
28446824_1108,1,1,1,1,1,1
28446824_1109,1,1,1,1,1,2
28446824_1123,1,1,1,1,1,2
28446824_1132,1,1,1,1,1,2
28446824_1149,0,0,0,0,0,0
28446824_1154,1,1,1,1,1,2
28446824_1162,1,0,0,0,0,0
28446824_1188,1,1,1,1,1,2
28446824_1207,1,0,0,0,0,0
28446824_1212,1,0,0,0,0,0
28446824_1218,1,0,0,0,0,0
28453941_1441,0,0,0,0,0,0
28453941_1463,1,1,1,NA,NA,NA
28453941_1477,0,0,0,0,0,0
28453941_1493,0,0,0,0,0,0
28453941_1495,0,0,0,0,0,0
28453941_1503,0,0,0,0,0,0
28453941_1508,0,0,0,0,0,0
28453941_1512,0,0,0,0,0,0
28453941_1513,0,0,0,0,0,0
28453941_1528,0,0,0,0,0,0
28453941_1534,0,0,0,0,0,0
28453941_1553,0,0,0,0,0,0
28453941_1554,0,0,0,0,0,0
28453941_1556,0,0,0,0,0,0
28453941_1558,0,0,0,0,0,0
28453941_1560,0,0,0,0,0,0
28453941_1587,0,0,0,0,0,0
28453941_1642,0,0,0,0,0,0
28453941_1643,0,0,0,0,0,0
28453941_1661,0,0,0,0,0,0
28453941_1664,0,0,0,0,0,0
28453941_1667,0,0,0,0,0,0
28453941_1681,0,0,0,0,0,0
28453941_1683,0,0,0,0,0,0
28454432_894,1,1,1,NA,0,0
28454832_6791,0,0,0,0,0,0
28454832_6792,0,0,0,0,0,0
28454832_6808,0,0,0,0,0,0
28454832_6894,0,0,0,0,0,0
28454832_6926,0,0,0,0,0,0
28454832_6973,0,0,0,0,0,0
28455147_1178,1,1,1,1,1,0
28455147_1194,1,2,2,2,2,2
28455147_1210,1,1,1,1,1,0
28455147_1269,0,0,0,0,0,0
28455147_1309,0,0,0,0,0,0
28455147_1377,1,0,0,0,0,0
28455147_1381,0,0,0,0,0,0
28455147_1393,0,0,0,0,0,0
28455147_1399,0,0,0,0,0,0
28455147_1405,0,0,0,0,0,0
28455147_1420,0,0,0,0,0,0
28455147_1422,1,0,0,0,0,0
28455147_1424,0,0,0,0,0,0
28455147_1431,0,0,0,0,0,0
28458922_2457,0,0,0,0,0,0
28458922_2471,0,0,0,0,0,0
28458922_2472,0,0,0,0,0,0
28458922_2485,0,0,0,0,0,0
28458922_2496,0,0,0,0,0,0
28458922_2501,0,0,0,0,0,0
28458922_2506,0,0,0,0,0,0
28458922_2511,0,0,0,0,0,0
28458922_2516,0,0,0,0,0,0
28458922_2549,0,0,0,0,0,0
28458922_2550,0,0,0,0,0,0
28458922_2558,0,0,0,0,0,0
28458922_2594,0,0,0,0,0,0
28458922_2604,0,0,0,0,0,0
28459035_1480,0,0,0,0,0,0
28462371_4609,0,0,0,0,0,0
28462815_6452,0,0,0,0,0,0
28462815_6509,0,0,0,0,0,0
28462815_6543,0,0,0,0,0,0
28462815_6563,2,2,2,2,2,2
28462815_6588,2,2,2,2,2,2
28472335_3403,1,1,0,0,0,0
28472335_3411,1,1,0,0,0,0
28472335_3474,1,0,0,0,0,0
28477215_4960,0,0,0,0,0,0
28477215_5030,0,0,0,0,0,0
284791983_1677,2,2,2,2,2,2
284791983_1678,2,2,2,2,2,2
284791983_1695,2,2,2,2,2,2
28481182_2601,0,0,0,0,0,0
28482775_1181,1,0,0,0,0,0
28486405_464,1,2,2,2,2,2
28486405_481,1,2,2,2,2,2
28486405_493,1,2,2,2,2,2
28486405_580,1,2,2,2,2,2
28486405_607,1,2,2,2,2,2
28486405_632,1,2,2,2,2,2
28486405_651,0,0,0,0,0,0
28486405_704,1,2,2,2,2,2
28486405_706,1,2,2,2,2,2
28488778_2323,0,0,0,0,0,0
28488778_2358,0,0,0,0,0,0
28488778_2461,0,0,0,0,0,0
28488778_2466,0,0,0,0,0,0
28492035_559,2,2,2,2,2,2
28496243_4016,0,0,0,0,0,0
28496243_4021,1,2,2,2,2,2
28496243_4031,0,0,0,0,0,0
28496243_4037,1,1,1,NA,NA,NA
28496243_4038,0,0,0,0,0,0
28496243_4039,0,0,0,0,0,0
28496911_6520,1,2,2,2,2,2
28496911_6720,1,0,0,0,0,0
28499031_2843,0,0,0,0,0,0
28499031_2844,0,0,0,0,0,0
28503057_5664,1,0,0,0,0,0
28503057_5736,1,0,0,0,0,0
28503057_6317,1,0,0,0,0,0
28503057_6335,1,0,0,0,0,0
28508237_6868,1,0,0,0,0,0
28508237_6870,0,0,0,0,0,0
28508237_6871,0,0,0,0,0,0
28508237_6881,1,1,0,0,0,0
28508237_6902,0,0,0,0,0,0
28516380_7127,0,0,0,0,0,0
28516380_7150,0,0,0,0,0,0
28516708_2139,1,1,1,1,1,0
28528639_694,1,1,1,1,1,1
28528639_726,1,0,0,0,0,0
28528639_923,0,0,0,0,0,0
28535157_6452,2,2,2,2,2,2
28536438_1000,0,0,0,0,0,0
28536438_1011,0,0,0,0,0,0
28536438_991,0,0,0,0,0,0
28541923_4915,1,1,1,NA,0,0
28541923_5072,1,1,1,NA,0,0
28541923_5077,1,1,1,NA,0,0
28545283_4411,0,0,0,0,0,0
28545283_4412,0,0,0,0,0,0
28545283_4417,0,0,0,0,0,0
28545283_4421,0,0,0,0,0,0
28545283_4423,0,0,0,0,0,0
28545283_4431,1,2,2,2,2,2
28545283_4442,0,0,0,0,0,0
28545283_4460,0,0,0,0,0,0
28545283_4462,0,0,0,0,0,0
28545283_4469,0,0,0,0,0,0
28545283_4473,0,0,0,0,0,0
28545283_4484,0,0,0,0,0,0
28545283_4494,0,0,0,0,0,0
28545283_4500,1,0,0,0,0,0
28545283_4512,0,0,0,0,0,0
28545283_4518,0,0,0,0,0,0
28545283_4521,0,0,0,0,0,0
28545283_4525,0,0,0,0,0,0
28545283_4536,0,0,0,0,0,0
28545283_4597,0,0,0,0,0,0
28545283_4627,1,1,1,1,1,1
28545283_4634,1,1,1,1,1,1
28545283_4647,1,1,1,1,1,1
28545283_4654,0,0,0,0,0,0
28545283_4655,1,1,1,1,1,1
28545283_4668,1,1,1,NA,0,0
28545283_4669,0,0,0,0,0,0
28545283_4675,0,0,0,0,0,0
28545283_4694,0,0,0,0,0,0
28545283_4706,0,0,0,0,0,0
28545283_4711,0,0,0,0,0,0
28545283_4715,1,1,0,0,0,0
28545283_4723,1,1,1,1,1,1
28545283_4728,0,0,0,0,0,0
28545283_4738,1,1,1,NA,0,0
28545283_4742,1,1,1,NA,0,0
28545283_4747,1,1,1,1,1,0
28545283_4748,1,1,1,NA,0,0
28545283_4751,1,1,1,1,1,1
28545283_4766,1,0,0,0,0,0
28546760_2330,1,1,1,NA,0,0
28546760_2356,1,1,1,1,1,0
28546760_2358,1,1,1,1,1,0
28546760_2379,1,1,1,1,1,0
28546760_2386,1,1,1,1,1,0
28546760_2406,1,1,1,1,1,0
28546760_2422,0,0,0,0,0,0
28546760_2430,1,1,1,1,1,0
28546760_2457,1,1,1,1,1,0
28546760_2483,1,1,1,1,1,0
28548805_5411,0,0,0,0,0,0
28549730_2555,0,0,0,0,0,0
28550782_6706,1,1,1,1,1,2
28552192_3502,2,2,2,2,2,2
28553960_250,0,0,0,0,0,0
28555865_4676,1,1,1,1,1,2
28563923_2965,0,0,0,0,0,0
28563923_2968,0,0,0,0,0,0
28563923_2974,0,0,0,0,0,0
28563923_2984,1,1,1,1,1,2
28563923_2988,0,0,0,0,0,0
28563923_2990,0,0,0,0,0,0
28563923_3006,0,0,0,0,0,0
28563923_3012,1,1,1,1,1,2
28563923_3069,1,1,1,1,1,2
28563923_3091,1,1,1,1,1,2
28565143_4175,1,2,2,2,2,2
28565143_4306,1,2,2,2,2,2
28570372_2363,0,0,0,0,0,0
28570372_2483,0,0,0,0,0,0
28570372_2487,0,0,0,0,0,0
28570372_2554,0,0,0,0,0,0
28573260_2569,2,2,2,2,2,2
28573260_2593,0,0,0,0,0,0
28573260_2599,2,2,2,2,2,2
28573260_2604,2,2,2,2,2,2
28573260_2605,2,2,2,2,2,2
28580047_2219,0,0,0,0,0,0
28581233_1507,1,0,0,0,0,0
28581233_1517,1,0,0,0,0,0
28581233_1527,1,0,0,0,0,0
28581233_1548,1,0,0,0,0,0
28581233_1566,1,0,0,0,0,0
28581233_1567,1,0,0,0,0,0
28581233_2151,1,0,0,0,0,0
28581233_2248,1,0,0,0,0,0
28581233_2329,1,0,0,0,0,0
28582694_5556,1,1,0,0,0,0
28585555_2867,1,1,1,1,1,0
28585555_2921,1,1,1,1,1,0
28585555_2980,0,0,0,0,0,0
28585555_3002,1,1,1,1,1,0
28585555_3044,0,0,0,0,0,0
28585555_3097,1,0,0,0,0,0
28585555_3100,1,0,0,0,0,0
28604918_6861,0,0,0,0,0,0
28604918_6885,0,0,0,0,0,0
28604918_6907,0,0,0,0,0,0
28604918_6949,0,0,0,0,0,0
28610758_7361,0,0,0,0,0,0
28610758_7365,1,1,1,1,1,0
28610758_7423,0,0,0,0,0,0
28610989_543,0,0,0,0,0,0
28610989_581,1,1,1,NA,NA,NA
28610989_587,0,0,0,0,0,0
28610989_604,0,0,0,0,0,0
28610989_619,0,0,0,0,0,0
28611099_7072,0,0,0,0,0,0
28611099_7078,0,0,0,0,0,0
28611099_7079,1,1,1,1,1,2
28611099_7087,1,1,1,1,1,1
28611099_7088,0,0,0,0,0,0
28611099_7090,1,0,0,0,0,0
28611099_7091,0,0,0,0,0,0
28611099_7123,0,0,0,0,0,0
28611099_7125,0,0,0,0,0,0
28611099_7129,1,1,1,NA,2,2
28611099_7139,0,0,0,0,0,0
28611099_7149,0,0,0,0,0,0
28611099_7171,0,0,0,0,0,0
28611099_7172,2,2,2,2,2,2
28611099_7210,2,2,2,2,2,2
28611099_7256,1,0,0,0,0,0
28611099_7289,1,0,0,0,0,0
28612003_8123,0,0,0,0,0,0
28612003_8124,1,1,1,NA,0,0
28612003_8135,0,0,0,0,0,0
28612003_8176,0,0,0,0,0,0
28612003_8180,0,0,0,0,0,0
28612003_8215,0,0,0,0,0,0
28623147_528,0,0,0,0,0,0
28623147_535,0,0,0,0,0,0
28624944_2735,0,0,0,0,0,0
28628206_4156,1,1,1,NA,0,0
28628206_4195,0,0,0,0,0,0
28628206_4197,0,0,0,0,0,0
28628206_4210,0,0,0,0,0,0
28628206_4216,0,0,0,0,0,0
28628206_4233,0,0,0,0,0,0
28628206_4234,0,0,0,0,0,0
28637309_3125,0,0,0,0,0,0
28640187_2505,0,0,0,0,0,0
28640187_2530,0,0,0,0,0,0
28640187_2569,0,0,0,0,0,0
28640187_2583,0,0,0,0,0,0
28640187_2594,0,0,0,0,0,0
28641128_10103,0,0,0,0,0,0
28641128_10343,1,2,2,2,2,2
28641128_10364,0,0,0,0,0,0
28641128_10377,0,0,0,0,0,0
28641128_10393,1,0,0,0,0,0
28650929_3693,1,1,1,1,1,1
28650929_3764,1,1,1,1,1,0
28650929_3867,1,1,1,1,1,0
28662839_1945,0,0,0,0,0,0
28662839_1971,1,2,2,2,2,2
28662839_1973,1,2,2,2,2,2
28662839_1977,1,2,2,2,2,2
28662839_1993,1,2,2,2,2,2
28662839_1995,1,2,2,2,2,2
28662839_2128,1,2,2,2,2,2
28662839_2147,1,2,2,2,2,2
28662839_2149,1,2,2,2,2,2
28664203_6461,1,1,1,1,1,1
28664203_6462,0,0,0,0,0,0
28664203_6466,0,0,0,0,0,0
28664203_6469,1,1,1,1,1,1
28664203_6522,0,0,0,0,0,0
28664203_6558,1,1,1,1,1,1
28664203_6562,0,0,0,0,0,0
28664203_6724,1,1,0,0,0,0
28668574_533,0,0,0,0,0,0
28668574_652,0,0,0,0,0,0
28668574_654,0,0,0,0,0,0
28668574_655,0,0,0,0,0,0
28668574_656,0,0,0,0,0,0
28671596_1032,0,0,0,0,0,0
28671596_1035,0,0,0,0,0,0
28671596_1069,0,0,0,0,0,0
28671596_1090,0,0,0,0,0,0
28671596_843,0,0,0,0,0,0
28671596_891,1,1,1,NA,0,0
28671596_995,0,0,0,0,0,0
28671596_996,1,1,1,NA,0,0
28675799_1044,0,0,0,0,0,0
28675799_1062,1,1,1,1,1,1
28675799_1086,0,0,0,0,0,0
28675799_1153,0,0,0,0,0,0
28675799_1159,0,0,0,0,0,0
28675799_1192,0,0,0,0,0,0
28678665_1048,1,1,2,2,2,2
28680087_502,0,0,0,0,0,0
28680087_561,0,0,0,0,0,0
28680637_8145,0,0,0,0,0,0
28682723_791,1,0,0,0,0,0
28682723_814,1,0,0,0,0,0
28682723_900,0,0,0,0,0,0
28682875_1033,1,1,1,1,1,1
28682875_1062,1,1,1,1,1,1
28682875_1091,1,1,1,1,1,1
28682875_1092,1,1,0,0,0,0
28682875_1107,1,0,0,0,0,0
28682875_1166,1,1,1,1,1,1
28682875_1282,1,0,0,0,0,0
28682875_1290,1,1,1,1,1,1
28682875_1349,1,1,1,1,1,1
28682875_1398,1,1,1,1,1,1
28682875_1414,1,0,0,0,0,0
28682875_1432,1,1,1,1,1,1
28682875_1434,1,1,1,1,1,1
28682875_1452,1,0,0,0,0,0
28682875_1745,1,1,1,1,1,1
28682875_1767,0,0,0,0,0,0
28682875_1773,0,0,0,0,0,0
28682875_1774,1,1,1,1,1,1
28682875_1825,0,0,0,0,0,0
28682875_1853,1,1,1,1,1,1
28682875_1856,0,0,0,0,0,0
28682875_1891,1,1,1,1,1,1
28682875_1928,0,0,0,0,0,0
28682875_1949,1,1,1,1,1,1
28682875_1976,1,1,1,1,1,1
28682875_1986,1,1,1,1,1,1
28682875_998,1,1,1,1,1,1
28683721_2129,0,0,0,0,0,0
28683721_2161,0,0,0,0,0,0
28687736_4589,0,0,0,0,0,0
28687758_4529,1,1,0,0,0,0
28694473_626,2,2,2,2,2,2
28695874_5272,2,2,2,2,2,2
28699912_2631,2,2,2,2,2,2
28702104_6194,0,0,0,0,0,0
28702104_6243,0,0,0,0,0,0
28702104_6283,0,0,0,0,0,0
28702104_6289,0,0,0,0,0,0
28702104_6305,0,0,0,0,0,0
28702104_6317,0,0,0,0,0,0
28702104_6332,0,0,0,0,0,0
28702104_6350,0,0,0,0,0,0
28702104_6357,0,0,0,0,0,0
28704765_2580,1,1,1,NA,2,2
28711267_2457,0,0,0,0,0,0
28711267_2459,1,2,2,2,2,2
28711267_2465,0,0,0,0,0,0
28711267_2472,0,0,0,0,0,0
28711267_2474,0,0,0,0,0,0
28711267_2515,0,0,0,0,0,0
28711267_2516,0,0,0,0,0,0
28711267_2521,0,0,0,0,0,0
28711349_2561,0,0,0,0,0,0
28711349_2577,0,0,0,0,0,0
28711349_2586,0,0,0,0,0,0
28711358_5188,0,0,0,0,0,0
28711358_5229,0,0,0,0,0,0
28711358_5236,0,0,0,0,0,0
28711358_5329,0,0,0,0,0,0
28711358_5343,0,0,0,0,0,0
287141251_1389,0,0,0,0,0,0
287141251_1476,0,0,0,0,0,0
287141251_1485,0,0,0,0,0,0
287141251_1496,1,1,1,1,1,1
287141251_1706,0,0,0,0,0,0
287141251_1846,0,0,0,0,0,0
287141251_1877,0,0,0,0,0,0
28720981_4034,1,1,1,1,1,0
28720981_4120,1,1,2,2,2,2
28720981_4128,0,0,0,0,0,0
28720981_4183,1,1,1,1,1,0
28720981_4187,0,0,0,0,0,0
28724429_1108,1,1,1,NA,0,0
28724429_958,1,1,0,0,0,0
28727121_732,1,2,2,2,2,2
28727121_743,1,2,2,2,2,2
28727121_785,1,0,0,0,0,0
28727121_791,1,2,2,2,2,2
28727121_796,0,0,0,0,0,0
28727121_834,1,2,2,2,2,2
28727121_861,0,0,0,0,0,0
28730041_8577,0,0,0,0,0,0
28730802_636,0,0,0,0,0,0
28734945_619,1,1,1,NA,NA,NA
28734945_634,1,1,1,NA,0,0
28734945_641,1,1,1,NA,0,0
28734945_645,1,1,1,NA,0,0
28734945_646,1,1,1,NA,0,0
28734945_665,1,1,1,NA,0,0
28734945_691,1,1,1,NA,0,0
28737940_1000,2,2,2,2,2,2
28737940_871,2,2,2,2,2,2
28738383_4861,0,0,0,0,0,0
28747967_7404,1,0,0,0,0,0
28747967_7415,1,1,1,NA,0,0
28747967_7429,1,1,1,NA,0,0
28747967_7445,1,1,1,NA,0,0
28747967_7458,1,1,1,NA,0,0
28747967_7472,1,1,1,NA,0,0
28747967_7479,1,1,1,1,1,0
28747967_7485,1,1,1,1,1,0
28758155_5097,1,1,1,1,1,1
28758155_5168,1,1,1,1,1,0
28765283_1252,0,0,0,0,0,0
28765283_1269,0,0,0,0,0,0
28765283_1281,0,0,0,0,0,0
28765283_1289,0,0,0,0,0,0
28765283_1294,0,0,0,0,0,0
28765283_1297,0,0,0,0,0,0
28765283_1300,0,0,0,0,0,0
28765283_1304,0,0,0,0,0,0
28765283_1308,0,0,0,0,0,0
28765283_1314,0,0,0,0,0,0
28765283_1334,0,0,0,0,0,0
28765283_1335,0,0,0,0,0,0
28765283_1338,0,0,0,0,0,0
28765283_1353,0,0,0,0,0,0
28769454_8753,1,1,1,1,1,1
28769454_8787,0,0,0,0,0,0
28769454_8802,1,1,1,1,1,1
28769454_8804,1,1,1,1,1,1
28769454_8828,1,1,1,1,1,1
28769454_8829,1,1,1,1,1,1
28769454_8848,1,1,1,1,1,1
28769454_8850,1,1,1,1,1,1
28769454_8869,1,1,1,1,1,1
28769454_8895,1,1,1,1,1,1
28769454_8928,1,1,1,1,1,1
28769454_8939,1,1,1,1,1,1
28774788_6497,0,0,0,0,0,0
28774788_6516,1,1,1,1,1,2
28774788_6604,0,0,0,0,0,0
28774788_6634,0,0,0,0,0,0
28777453_2773,0,0,0,0,0,0
28777453_2817,0,0,0,0,0,0
28777453_2826,0,0,0,0,0,0
28777453_2833,0,0,0,0,0,0
28777453_2843,0,0,0,0,0,0
28777453_2896,0,0,0,0,0,0
28777453_2913,0,0,0,0,0,0
28777453_2916,0,0,0,0,0,0
28777453_2922,0,0,0,0,0,0
28777453_2938,0,0,0,0,0,0
28777453_2964,0,0,0,0,0,0
28777453_3064,0,0,0,0,0,0
28777453_3081,0,0,0,0,0,0
28777453_3118,0,0,0,0,0,0
28792426_8779,1,0,0,0,0,0
28801238_6525,2,2,2,2,2,2
28801584_2329,0,0,0,0,0,0
28801584_2346,0,0,0,0,0,0
28801584_2400,0,0,0,0,0,0
28801584_2416,0,0,0,0,0,0
28801584_2436,0,0,0,0,0,0
28801584_2440,0,0,0,0,0,0
28801584_2484,0,0,0,0,0,0
28802725_2632,0,0,0,0,0,0
28807472_2611,0,0,0,0,0,0
28808277_3044,1,1,0,0,0,0
28808277_3069,1,1,0,0,0,0
28808277_3071,1,1,0,0,0,0
28808277_3112,0,0,0,0,0,0
28808277_3153,1,1,0,0,0,0
28808277_3188,1,1,0,0,0,0
28808277_3223,0,0,0,0,0,0
28810525_5401,1,1,1,NA,2,2
28810837_5258,0,0,0,0,0,0
28810837_5337,2,2,2,2,2,2
28810837_5341,2,2,2,2,2,2
