,13_4-F,1345-S1,1345-5-S2,1345-54-S3,1345-544-S4
28317569_5653,2,2,2,2,2
28317569_5675,2,2,2,2,2
28317569_5681,2,2,2,2,2
28320050_15383,0,0,0,0,0
28320050_15418,0,0,0,0,0
28322358_2328,1,1,1,1,1
28322358_2329,1,1,1,1,1
28322358_2348,1,1,1,1,1
28322358_2349,1,1,1,1,1
28322358_2371,0,0,0,0,0
28322358_2377,1,1,1,1,1
28322358_2395,1,1,0,0,0
28322358_2397,1,1,0,0,0
28322358_2449,0,0,0,0,0
28322358_2452,0,0,0,0,0
28322358_2467,0,0,0,0,0
28322772_943,0,0,0,0,0
28328279_5032,0,0,0,0,0
28328279_5042,0,0,0,0,0
28328279_5050,0,0,0,0,0
28328279_5065,0,0,0,0,0
28328279_5069,1,1,1,1,1
28328279_5071,1,1,1,1,1
28328279_5081,1,1,1,1,1
28328279_5108,1,1,1,1,1
28335906_383,0,0,0,0,0
28335906_406,0,0,0,0,0
28335906_417,0,0,0,0,0
28335906_440,0,0,0,0,0
28335906_461,1,1,1,1,1
28335906_472,0,0,0,0,0
28335906_490,0,0,0,0,0
28335906_495,0,0,0,0,0
28335906_505,0,0,0,0,0
28337450_6501,0,0,0,0,0
28337450_6549,0,0,0,0,0
28337450_6585,0,0,0,0,0
28341080_5835,0,0,0,0,0
28343736_6351,1,2,2,2,2
28344428_2515,0,0,0,0,0
28353033_5773,1,1,1,1,1
28358534_518,0,0,0,0,0
28363539_2645,0,0,0,0,0
28364013_6515,0,0,0,0,0
28364013_6566,0,0,0,0,0
28364013_6585,0,0,0,0,0
28364013_6588,0,0,0,0,0
28364013_6589,0,0,0,0,0
28365538_6207,1,1,1,1,1
28365538_6216,0,0,0,0,0
28365538_6219,1,1,1,1,1
28365538_6229,0,0,0,0,0
28365538_6230,0,0,0,0,0
28365538_6235,1,2,2,2,2
28365538_6254,1,1,1,1,1
28365538_6298,1,1,1,1,1
28365538_6310,1,1,1,1,1
28365538_6311,1,1,1,1,1
28365538_6327,0,0,0,0,0
28365538_6337,0,0,0,0,0
28365538_6348,0,0,0,0,0
28367983_508,0,0,0,0,0
28367983_560,0,0,0,0,0
28367983_576,0,0,0,0,0
28381674_2555,1,1,1,1,1
28381674_2564,1,1,1,1,1
28381674_2590,1,1,1,1,1
28381674_2599,1,1,1,1,1
28381674_2601,0,0,0,0,0
28384057_2555,1,1,1,2,2
283892801_3931,1,2,2,2,2
283892801_3938,1,2,2,2,2
28390819_2898,0,0,0,0,0
28392660_517,0,0,0,0,0
28406179_585,1,0,0,0,0
28412054_428,0,0,0,0,0
28412054_434,0,0,0,0,0
28412054_478,0,0,0,0,0
28412054_500,0,0,0,0,0
28412054_501,2,2,2,2,2
28412054_516,0,0,0,0,0
28412054_522,0,0,0,0,0
28412054_542,0,0,0,0,0
28412054_549,0,0,0,0,0
28412054_552,0,0,0,0,0
28412054_570,0,0,0,0,0
28412054_589,0,0,0,0,0
28414616_2362,1,1,1,0,0
28414616_2638,1,1,1,0,0
28414616_2654,1,1,1,0,0
28414616_2664,0,0,0,0,0
28414616_2688,1,1,1,0,0
28414616_2692,0,0,0,0,0
28415762_6706,0,0,0,0,0
28415762_6733,0,0,0,0,0
28421154_7869,1,1,1,2,2
28421154_7937,2,2,2,2,2
28421154_7951,1,1,1,2,2
28421154_7989,1,1,1,0,0
28421931_500,0,0,0,0,0
28421931_501,0,0,0,0,0
28421931_512,0,0,0,0,0
28421931_516,0,0,0,0,0
28421931_591,0,0,0,0,0
28422837_2402,1,1,1,1,1
28422837_2414,1,1,1,1,1
28422837_2438,1,1,1,1,1
28422837_2452,1,1,1,1,1
28422837_2476,1,1,1,1,1
28422837_2477,1,1,1,1,1
28422837_2480,1,1,1,1,1
28422837_2566,1,1,1,1,1
28422837_2570,0,0,0,0,0
28422837_2576,1,1,1,1,1
28422837_2579,1,1,1,0,0
28422837_2603,1,1,1,1,1
28422837_2605,1,2,2,2,2
28422837_2626,1,1,1,1,1
28422837_2635,1,1,1,1,1
28422837_2637,1,1,1,1,1
28422837_2653,0,0,0,0,0
28422837_2659,1,1,1,1,1
28429502_412,1,1,1,1,2
28429502_414,1,1,1,1,2
28429502_425,1,1,1,1,2
28429502_503,1,1,1,1,2
28429502_527,1,1,1,1,2
28429502_558,1,1,1,1,2
28430478_3086,0,0,0,0,0
28430478_3091,0,0,0,0,0
28430478_3094,0,0,0,0,0
28430478_3130,0,0,0,0,0
28430478_3143,0,0,0,0,0
28430478_3235,0,0,0,0,0
28430478_3329,0,0,0,0,0
28432194_2199,2,2,2,2,2
28438600_2571,2,2,2,2,2
28438600_2615,0,0,0,0,0
28439869_4503,0,0,0,0,0
28439869_4516,0,0,0,0,0
28439869_4518,0,0,0,0,0
28439869_4523,1,1,1,1,1
28439869_4525,0,0,0,0,0
28439869_4569,1,1,1,0,0
28439869_4577,0,0,0,0,0
28439869_4583,1,1,1,0,0
28439869_4584,1,1,1,0,0
28439869_4594,0,0,0,0,0
28439869_4603,1,1,1,0,0
28439869_4623,0,0,0,0,0
28439869_4624,0,0,0,0,0
28439869_4632,1,1,1,1,1
28439869_4666,0,0,0,0,0
28439869_4669,0,0,0,0,0
28439869_4694,0,0,0,0,0
28439869_4700,1,1,1,1,1
28446824_1085,1,1,1,1,1
28446824_1108,1,1,0,0,0
28446824_1109,1,1,1,1,1
28446824_1123,1,1,1,1,1
28446824_1132,1,1,1,1,1
28446824_1149,0,0,0,0,0
28446824_1154,1,1,1,1,1
28446824_1188,1,1,1,1,1
28453941_1463,1,1,1,1,0
28453941_1477,0,0,0,0,0
28453941_1493,1,1,1,1,1
28453941_1495,1,1,1,1,1
28453941_1503,1,1,1,1,1
28453941_1508,0,0,0,0,0
28453941_1512,1,1,1,1,1
28453941_1513,1,2,2,2,2
28453941_1528,0,0,0,0,0
28453941_1534,0,0,0,0,0
28453941_1553,0,0,0,0,0
28453941_1554,1,2,2,2,2
28453941_1556,0,0,0,0,0
28453941_1558,1,2,2,2,2
28453941_1560,0,0,0,0,0
28453941_1587,0,0,0,0,0
28453941_1642,0,0,0,0,0
28453941_1643,1,2,2,2,2
28453941_1661,1,0,0,0,0
28453941_1664,1,1,1,1,1
28453941_1667,0,0,0,0,0
28453941_1681,1,2,2,2,2
28453941_1683,0,0,0,0,0
28454432_894,0,0,0,0,0
28454832_6791,0,0,0,0,0
28454832_6792,0,0,0,0,0
28454832_6808,0,0,0,0,0
28454832_6894,0,0,0,0,0
28454832_6926,0,0,0,0,0
28454832_6973,0,0,0,0,0
28455147_1166,1,1,1,1,1
28455147_1178,0,0,0,0,0
28455147_1194,1,1,1,1,1
28455147_1210,1,1,1,1,1
28455147_1213,1,1,1,1,1
28455147_1256,0,0,0,0,0
28455147_1260,1,1,1,1,1
28455147_1269,1,1,1,1,1
28455147_1286,0,0,0,0,0
28455147_1287,0,0,0,0,0
28455147_1309,0,0,0,0,0
28455147_1377,0,0,0,0,0
28455147_1381,0,0,0,0,0
28455147_1393,0,0,0,0,0
28455147_1399,0,0,0,0,0
28455147_1405,1,1,1,0,0
28455147_1420,0,0,0,0,0
28455147_1422,0,0,0,0,0
28455147_1424,0,0,0,0,0
28455147_1431,0,0,0,0,0
28458922_2457,1,2,2,2,2
28458922_2485,0,0,0,0,0
28458922_2501,NA,NA,2,2,2
28458922_2506,0,0,0,0,0
28458922_2549,0,0,0,0,0
28458922_2562,1,2,2,2,2
28458922_2568,1,2,2,2,2
28458922_2594,1,1,1,1,1
28458922_2604,1,1,2,2,2
28458922_2613,1,2,2,2,2
28459035_1480,0,0,0,0,0
28462371_4609,0,0,0,0,0
28462815_6543,1,0,0,0,0
28462815_6563,1,1,1,2,2
28462815_6588,1,1,1,2,2
28472335_3403,2,2,2,2,2
28472335_3411,2,2,2,2,2
28472335_3474,2,2,2,2,2
28477215_4960,0,0,0,0,0
28477215_5030,0,0,0,0,0
284791983_1677,0,0,0,0,0
284791983_1678,0,0,0,0,0
284791983_1695,0,0,0,0,0
28481182_2601,0,0,0,0,0
28482775_1181,1,0,0,0,0
28483315_5419,0,0,0,0,0
28483315_5460,0,0,0,0,0
28483315_5465,0,0,0,0,0
28483315_5482,0,0,0,0,0
28483315_5484,0,0,0,0,0
28483315_5486,0,0,0,0,0
28483315_5514,0,0,0,0,0
28486405_464,1,2,2,2,2
28486405_481,1,2,2,2,2
28486405_493,1,2,2,2,2
28486405_580,1,2,2,2,2
28486405_607,1,2,2,2,2
28486405_632,1,2,2,2,2
28486405_651,0,0,0,0,0
28486405_704,1,2,2,2,2
28486405_706,1,2,2,2,2
28488778_2323,0,0,0,0,0
28488778_2358,0,0,0,0,0
28488778_2461,0,0,0,0,0
28488778_2466,0,0,0,0,0
28492035_559,2,2,2,2,2
28496243_4016,0,0,0,0,0
28496243_4021,2,2,2,2,2
28496243_4031,0,0,0,0,0
28496243_4037,2,2,2,2,2
28496243_4038,0,0,0,0,0
28496243_4039,0,0,0,0,0
28496911_6520,1,1,1,1,1
28496911_6585,1,1,1,1,1
28496911_6635,0,0,0,0,0
28496911_6720,0,0,0,0,0
28499031_2843,0,0,0,0,0
28499031_2844,0,0,0,0,0
28503057_5664,1,1,1,1,0
28503057_5736,1,1,1,1,0
28503057_6317,1,1,1,1,0
28503057_6335,1,1,1,1,0
28508237_6868,0,0,0,0,0
28508237_6870,0,0,0,0,0
28508237_6871,0,0,0,0,0
28508237_6881,1,1,1,1,0
28508237_6902,0,0,0,0,0
28516380_7127,1,2,2,2,2
28516380_7150,1,2,2,2,2
28516708_2139,1,1,1,1,1
28528639_694,1,1,1,1,1
28528639_923,0,0,0,0,0
28535157_6452,1,2,2,2,2
28536438_1000,0,0,0,0,0
28536438_1011,0,0,0,0,0
28536438_991,0,0,0,0,0
28541923_4915,0,0,0,0,0
28541923_5072,0,0,0,0,0
28541923_5077,0,0,0,0,0
28545283_4411,0,0,0,0,0
28545283_4412,0,0,0,0,0
28545283_4417,0,0,0,0,0
28545283_4421,0,0,0,0,0
28545283_4423,0,0,0,0,0
28545283_4431,1,2,2,2,2
28545283_4442,0,0,0,0,0
28545283_4460,0,0,0,0,0
28545283_4462,0,0,0,0,0
28545283_4469,0,0,0,0,0
28545283_4473,0,0,0,0,0
28545283_4484,0,0,0,0,0
28545283_4494,0,0,0,0,0
28545283_4500,1,0,0,0,0
28545283_4512,0,0,0,0,0
28545283_4518,0,0,0,0,0
28545283_4521,0,0,0,0,0
28545283_4525,0,0,0,0,0
28545283_4536,0,0,0,0,0
28545283_4627,1,1,1,1,1
28545283_4634,0,0,0,0,0
28545283_4644,0,0,0,0,0
28545283_4647,1,1,1,1,1
28545283_4655,1,1,1,1,1
28545283_4668,0,0,0,0,0
28545283_4669,0,0,0,0,0
28545283_4675,0,0,0,0,0
28545283_4694,1,1,1,0,0
28545283_4706,0,0,0,0,0
28545283_4709,0,0,0,0,0
28545283_4711,0,0,0,0,0
28545283_4715,0,0,0,0,0
28545283_4728,0,0,0,0,0
28545283_4738,0,0,0,0,0
28545283_4742,0,0,0,0,0
28545283_4747,1,1,1,1,1
28545283_4748,1,1,1,1,1
28545283_4751,1,1,1,1,1
28545283_4766,1,0,0,0,0
28546760_2330,0,0,0,0,0
28546760_2356,1,1,1,1,1
28546760_2358,1,1,1,1,1
28546760_2379,1,1,1,1,1
28546760_2386,1,1,1,1,1
28546760_2406,1,1,1,1,1
28546760_2422,0,0,0,0,0
28546760_2430,1,1,1,1,1
28546760_2457,1,1,1,1,0
28546760_2483,1,1,1,1,0
28548805_5411,0,0,0,0,0
28549730_2555,0,0,0,0,0
28550782_6686,1,1,1,1,0
28550782_6706,1,1,1,1,1
28552192_3502,1,0,0,0,0
28553960_250,0,0,0,0,0
28555865_4676,0,0,0,0,0
28563923_2965,0,0,0,0,0
28563923_2968,0,0,0,0,0
28563923_2974,0,0,0,0,0
28563923_2984,0,0,0,0,0
28563923_2988,0,0,0,0,0
28563923_2990,0,0,0,0,0
28563923_3006,0,0,0,0,0
28563923_3012,0,0,0,0,0
28563923_3069,0,0,0,0,0
28563923_3091,0,0,0,0,0
28565143_4175,1,1,1,1,2
28565143_4306,1,1,1,1,2
28570372_2363,0,0,0,0,0
28570372_2483,1,2,2,2,2
28570372_2487,1,2,2,2,2
28570372_2554,1,2,2,2,2
28573260_2569,1,1,0,0,0
28573260_2593,0,0,0,0,0
28573260_2599,1,1,0,0,0
28573260_2604,1,1,0,0,0
28573260_2605,1,1,0,0,0
28580047_2219,0,0,0,0,0
28581233_1507,0,0,0,0,0
28581233_1517,0,0,0,0,0
28581233_1527,1,1,1,1,1
28581233_1548,1,1,1,1,1
28581233_1566,1,1,1,1,1
28581233_1567,1,1,1,1,2
28581233_2151,1,1,1,1,2
28581233_2248,1,1,1,1,2
28581233_2329,1,1,1,1,2
28582694_5556,2,2,2,2,2
28585555_2867,1,1,1,1,1
28585555_2921,1,1,1,1,1
28585555_2980,0,0,0,0,0
28585555_3002,1,1,1,1,1
28585555_3044,0,0,0,0,0
28585555_3097,0,0,0,0,0
28585555_3100,0,0,0,0,0
28604918_6861,0,0,0,0,0
28604918_6885,0,0,0,0,0
28604918_6907,0,0,0,0,0
28604918_6949,0,0,0,0,0
28610758_7361,0,0,0,0,0
28610758_7365,1,1,1,1,1
28610758_7423,0,0,0,0,0
28610989_543,1,1,1,0,0
28610989_581,0,0,0,0,0
28610989_587,1,1,1,0,0
28610989_604,1,1,1,0,0
28610989_619,1,1,1,0,0
28611099_7072,0,0,0,0,0
28611099_7078,0,0,0,0,0
28611099_7079,1,1,1,1,1
28611099_7087,1,1,1,1,1
28611099_7088,0,0,0,0,0
28611099_7090,0,0,0,0,0
28611099_7091,0,0,0,0,0
28611099_7123,0,0,0,0,0
28611099_7125,0,0,0,0,0
28611099_7129,2,2,2,2,2
28611099_7132,0,0,0,0,0
28611099_7139,0,0,0,0,0
28611099_7149,0,0,0,0,0
28611099_7171,0,0,0,0,0
28611099_7172,2,2,2,2,2
28611099_7201,0,0,0,0,0
28611099_7210,2,2,2,2,2
28611099_7289,1,1,1,1,1
28612003_8123,1,1,1,1,1
28612003_8124,1,1,1,1,0
28612003_8135,0,0,0,0,0
28612003_8176,0,0,0,0,0
28612003_8215,0,0,0,0,0
28623147_528,0,0,0,0,0
28623147_535,0,0,0,0,0
28624944_2735,1,2,2,2,2
28628206_4195,0,0,0,0,0
28628206_4197,0,0,0,0,0
28628206_4210,0,0,0,0,0
28628206_4216,0,0,0,0,0
28628206_4233,0,0,0,0,0
28628206_4234,0,0,0,0,0
28637309_3125,1,1,0,0,0
28640187_2505,0,0,0,0,0
28640187_2530,0,0,0,0,0
28640187_2569,0,0,0,0,0
28640187_2583,0,0,0,0,0
28640187_2594,0,0,0,0,0
28641128_10103,1,1,1,1,1
28641128_10343,1,1,1,1,1
28641128_10364,0,0,0,0,0
28641128_10377,0,0,0,0,0
28641128_10393,0,0,0,0,0
28650929_3693,1,1,1,0,0
28650929_3764,1,1,1,0,0
28650929_3867,1,1,0,0,0
28662839_1945,1,1,2,2,2
28662839_1971,0,0,0,0,0
28662839_1973,0,0,0,0,0
28662839_1977,0,0,0,0,0
28662839_1993,1,1,2,2,2
28662839_1995,0,0,0,0,0
28662839_2128,0,0,0,0,0
28662839_2147,0,0,0,0,0
28662839_2149,0,0,0,0,0
28664203_6461,1,1,1,1,1
28664203_6462,1,1,1,0,0
28664203_6469,1,1,1,1,1
28664203_6522,0,0,0,0,0
28664203_6558,0,0,0,0,0
28664203_6562,0,0,0,0,0
28664203_6724,2,2,2,2,2
28668574_533,0,0,0,0,0
28668574_652,0,0,0,0,0
28668574_654,0,0,0,0,0
28668574_655,0,0,0,0,0
28668574_656,0,0,0,0,0
28671596_1069,0,0,0,0,0
28671596_1090,1,2,2,2,2
28671596_843,0,0,0,0,0
28671596_891,0,0,0,0,0
28675799_1044,0,0,0,0,0
28675799_1062,1,1,0,0,0
28675799_1086,0,0,0,0,0
28675799_1153,0,0,0,0,0
28675799_1159,0,0,0,0,0
28675799_1192,0,0,0,0,0
28678665_1048,1,1,1,1,1
28680087_502,1,1,0,0,0
28680087_561,0,0,0,0,0
28680637_8145,1,1,1,2,2
28682723_791,0,0,0,0,0
28682723_814,0,0,0,0,0
28682723_900,0,0,0,0,0
28682875_1033,1,1,1,1,1
28682875_1062,1,1,1,1,1
28682875_1091,1,1,1,1,1
28682875_1092,1,1,1,1,1
28682875_1107,1,1,1,1,1
28682875_1166,1,1,1,1,1
28682875_1282,1,1,1,1,1
28682875_1290,1,1,1,1,1
28682875_1349,1,1,1,1,1
28682875_1398,1,1,1,1,1
28682875_1414,1,1,1,1,1
28682875_1432,1,1,1,1,1
28682875_1434,1,1,1,1,1
28682875_1452,1,1,1,1,1
28682875_1745,1,1,1,1,1
28682875_1767,1,1,1,1,1
28682875_1773,1,1,1,1,1
28682875_1774,1,1,1,1,1
28682875_1825,1,1,1,1,1
28682875_1853,1,1,1,1,1
28682875_1856,1,1,1,1,1
28682875_1891,1,1,1,1,1
28682875_1928,0,0,0,0,0
28682875_1949,1,1,1,1,1
28682875_1976,1,1,1,1,1
28682875_1986,1,1,1,1,0
28682875_998,1,1,1,1,1
28683721_2129,0,0,0,0,0
28683721_2161,0,0,0,0,0
28687736_4589,2,2,2,2,2
28687758_4529,1,2,2,2,2
28694473_626,2,2,2,2,2
28695874_5272,2,2,2,2,2
28697513_9774,2,2,2,2,2
28697513_9862,1,1,2,2,2
28699912_2631,2,2,2,2,2
28702104_6194,1,1,1,1,0
28702104_6289,1,1,1,1,0
28702104_6305,0,0,0,0,0
28702104_6317,0,0,0,0,0
28702104_6332,0,0,0,0,0
28702104_6350,0,0,0,0,0
28702104_6357,0,0,0,0,0
28704765_2580,1,1,0,0,0
28711267_2457,0,0,0,0,0
28711267_2459,1,2,2,2,2
28711267_2465,0,0,0,0,0
28711267_2472,0,0,0,0,0
28711267_2474,0,0,0,0,0
28711267_2515,0,0,0,0,0
28711267_2516,0,0,0,0,0
28711267_2521,0,0,0,0,0
28711349_2561,0,0,0,0,0
28711349_2577,0,0,0,0,0
28711349_2586,0,0,0,0,0
28711358_5188,0,0,0,0,0
28711358_5229,0,0,0,0,0
28711358_5236,0,0,0,0,0
28711358_5329,0,0,0,0,0
28711358_5343,0,0,0,0,0
287141251_1389,0,0,0,0,0
287141251_1476,0,0,0,0,0
287141251_1485,0,0,0,0,0
287141251_1496,0,0,0,0,0
287141251_1706,0,0,0,0,0
287141251_1846,0,0,0,0,0
287141251_1877,0,0,0,0,0
28720981_4034,0,0,0,0,0
28720981_4120,1,1,1,1,1
28720981_4128,0,0,0,0,0
28720981_4183,0,0,0,0,0
28720981_4187,0,0,0,0,0
28724429_1108,1,2,2,2,2
28724429_958,0,0,0,0,0
28727121_732,2,2,2,2,2
28727121_743,2,2,2,2,2
28727121_785,0,0,0,0,0
28727121_791,2,2,2,2,2
28727121_796,2,2,2,2,2
28727121_834,2,2,2,2,2
28727121_861,2,2,2,2,2
28730041_8535,0,0,0,0,0
28730041_8577,0,0,0,0,0
28730041_8605,2,2,2,2,2
28730802_636,1,2,2,2,2
28734945_619,1,1,1,1,0
28734945_634,1,1,1,1,1
28734945_641,1,1,1,1,1
28734945_645,1,1,1,1,1
28734945_646,1,1,1,1,1
28734945_665,1,1,1,1,1
28734945_691,1,1,1,1,1
28737940_1000,0,0,0,0,0
28737940_871,0,0,0,0,0
28738383_4861,0,0,0,0,0
28747967_7354,0,0,0,0,0
28747967_7389,1,0,0,0,0
28747967_7404,0,0,0,0,0
28747967_7415,1,0,0,0,0
28747967_7429,1,0,0,0,0
28747967_7445,1,0,0,0,0
28747967_7458,1,0,0,0,0
28747967_7472,1,0,0,0,0
28747967_7479,1,0,0,0,0
28747967_7485,1,0,0,0,0
28758155_5097,1,1,1,1,1
28758155_5168,1,1,1,1,1
28765283_1252,0,0,0,0,0
28765283_1269,0,0,0,0,0
28765283_1281,0,0,0,0,0
28765283_1289,0,0,0,0,0
28765283_1294,0,0,0,0,0
28765283_1297,0,0,0,0,0
28765283_1300,0,0,0,0,0
28765283_1304,0,0,0,0,0
28765283_1308,0,0,0,0,0
28765283_1314,0,0,0,0,0
28765283_1334,0,0,0,0,0
28765283_1335,0,0,0,0,0
28765283_1338,0,0,0,0,0
28765283_1353,0,0,0,0,0
28769454_8753,1,1,1,1,0
28769454_8787,0,0,0,0,0
28769454_8802,1,0,0,0,0
28769454_8804,1,1,1,1,1
28769454_8828,1,1,1,1,1
28769454_8829,1,1,1,1,1
28769454_8848,1,1,1,1,1
28769454_8850,1,1,1,1,1
28769454_8869,1,1,1,1,1
28769454_8895,1,1,1,1,1
28769454_8928,1,1,1,1,1
28769454_8939,1,1,1,1,1
28774788_6497,0,0,0,0,0
28774788_6516,1,1,1,1,1
28774788_6604,0,0,0,0,0
28774788_6634,0,0,0,0,0
28777453_2773,0,0,0,0,0
28777453_2817,0,0,0,0,0
28777453_2826,0,0,0,0,0
28777453_2833,0,0,0,0,0
28777453_2843,0,0,0,0,0
28777453_2896,0,0,0,0,0
28777453_2913,0,0,0,0,0
28777453_2916,0,0,0,0,0
28777453_2922,0,0,0,0,0
28777453_2938,0,0,0,0,0
28777453_2964,0,0,0,0,0
28777453_3064,0,0,0,0,0
28777453_3081,0,0,0,0,0
28777453_3118,0,0,0,0,0
28801238_6525,2,2,2,2,2
28801584_2329,0,0,0,0,0
28801584_2346,0,0,0,0,0
28801584_2400,0,0,0,0,0
28801584_2416,0,0,0,0,0
28801584_2436,0,0,0,0,0
28801584_2440,0,0,0,0,0
28801584_2484,0,0,0,0,0
28802725_2632,0,0,0,0,0
28807472_2579,0,0,0,0,0
28807472_2611,0,0,0,0,0
28808277_3044,1,1,1,1,1
28808277_3069,1,1,1,1,1
28808277_3071,1,1,1,1,1
28808277_3112,0,0,0,0,0
28808277_3153,1,1,1,1,1
28808277_3188,1,1,1,1,1
28808277_3223,0,0,0,0,0
28810525_5401,1,1,1,1,0
28810837_5258,0,0,0,0,0
28810837_5337,2,2,2,2,2
28810837_5341,2,2,2,2,2
28810837_5352,2,2,2,2,2
28810837_5387,2,2,2,2,2
28812475_2426,0,0,0,0,0
28812475_2442,0,0,0,0,0
28812475_2466,0,0,0,0,0
28812475_2488,0,0,0,0,0
28812475_2596,0,0,0,0,0
28814400_2492,1,0,0,0,0
28814400_2510,1,0,0,0,0
28814400_2654,1,0,0,0,0
28814400_2712,0,0,0,0,0
28819086_14252,2,2,2,2,2
28819086_14276,2,2,2,2,2
28819086_14300,2,2,2,2,2
28819086_14315,0,0,0,0,0
28819086_14316,2,2,2,2,2
28819086_14356,2,2,2,2,2
28821625_3389,1,1,0,0,0
28821625_3402,1,1,1,1,1
28821625_3414,1,1,1,1,0
28821625_3430,1,1,1,1,0
28821625_3438,1,1,1,1,0
28821625_3439,1,1,1,1,0
28821625_3443,1,1,1,1,0
28821625_3524,0,0,0,0,0
28821625_3553,1,1,1,1,1
28833999_4531,0,0,0,0,0
28833999_4575,0,0,0,0,0
28833999_4576,2,2,2,2,2
28844154_719,1,2,2,2,2
28844154_769,1,2,2,2,2
28845908_6481,0,NA,NA,NA,NA
28845908_6519,NA,NA,NA,NA,NA
28845908_6530,NA,NA,NA,NA,NA
28845908_6535,NA,NA,2,2,2
28845908_6601,NA,NA,2,2,2
28845908_6645,0,0,0,0,0
28861118_4683,1,1,1,1,1
28861118_4749,1,1,1,1,1
28874492_821,1,0,0,0,0
28880246_2572,0,0,0,0,0
28881045_10191,0,0,0,0,0
28882902_4639,1,1,1,1,1
28886216_3543,0,0,0,0,0
28891653_3243,1,1,1,1,1
28891653_3245,1,1,1,1,1
28891653_3248,0,0,0,0,0
28891653_3259,0,0,0,0,0
28891653_3278,1,1,1,1,1
28891653_3282,1,1,1,1,1
28891653_3283,1,1,1,1,1
28891653_3288,0,0,0,0,0
28891653_3293,0,0,0,0,0
28891653_3296,0,0,0,0,0
28891653_3301,1,1,1,1,1
28891653_3313,0,0,0,0,0
28891653_3314,1,0,0,0,0
28891653_3319,0,0,0,0,0
28891653_3320,0,0,0,0,0
28893556_2428,0,0,0,0,0
28893556_2474,1,1,1,1,0
28893556_2528,1,1,1,1,1
28893556_2529,0,0,0,0,0
28893556_2532,1,1,1,1,1
28893556_2537,0,0,0,0,0
28893556_2539,1,1,1,1,1
28894541_4633,0,0,0,0,0
28894541_4854,0,0,0,0,0
28894541_4897,0,0,0,0,0
28894541_5161,0,0,0,0,0
28894541_5163,0,0,0,0,0
28894541_5207,0,0,0,0,0
28894541_7905,1,1,1,1,1
28894541_7909,1,1,1,1,1
28894541_7920,0,0,0,0,0
28894541_7924,1,1,1,1,1
28894541_7933,1,1,1,1,1
28894541_7938,1,0,0,0,0
28894541_7944,1,1,1,1,1
28894541_7959,0,0,0,0,0
28894541_7967,0,0,0,0,0
28894541_7968,0,0,0,0,0
28894541_7995,0,0,0,0,0
28894541_8000,0,0,0,0,0
28894541_8028,1,1,1,1,1
28894541_8049,0,0,0,0,0
28894541_8067,0,0,0,0,0
28894541_8074,0,0,0,0,0
28894541_8085,0,0,0,0,0
28896294_4554,0,0,0,0,0
28896294_4595,0,0,0,0,0
28902006_4276,0,0,0,0,0
28902006_4411,0,0,0,0,0
28902006_4427,1,1,1,1,1
28902006_4429,0,0,0,0,0
28902006_4457,0,0,0,0,0
28902006_4510,0,0,0,0,0
28902006_4552,1,1,1,1,1
28902006_4554,0,0,0,0,0
28907044_7342,1,1,1,1,1
28907044_7374,1,1,1,1,1
28907044_7395,1,1,1,0,0
28907044_7397,1,1,1,0,0
28907044_7411,1,1,1,0,0
28907044_7412,1,1,1,0,0
28907044_7423,1,1,1,1,1
28907044_7445,1,1,0,0,0
28907044_7500,0,0,0,0,0
28907044_7501,0,0,0,0,0
28907044_7512,0,0,0,0,0
28907044_7513,0,0,0,0,0
28907044_7526,0,0,0,0,0
28907044_7571,1,1,1,1,1
28907044_7596,1,1,1,1,1
28908215_6861,0,0,0,0,0
28908215_6979,0,0,0,0,0
28908215_6992,0,0,0,0,0
28908215_6993,0,0,0,0,0
28908215_7023,0,0,0,0,0
28908215_7098,0,0,0,0,0
28914517_3491,1,0,0,0,0
28920448_4636,1,1,1,1,1
28920448_4658,0,0,0,0,0
28920448_4660,0,0,0,0,0
28920448_4717,0,0,0,0,0
28920448_4724,0,0,0,0,0
28920448_4760,0,0,0,0,0
28920448_4793,0,0,0,0,0
28930956_2620,0,0,0,0,0
28933362_2467,2,2,2,2,2
28933362_2508,2,2,2,2,2
28933362_2580,2,2,2,2,2
28951204_6147,2,2,2,2,2
28951204_6154,0,0,0,0,0
28951204_6177,1,1,1,1,2
28951204_6246,1,1,1,1,0
28951204_6257,2,2,2,2,2
28951204_6269,1,1,1,1,0
28951204_6337,0,0,0,0,0
28951204_6354,1,1,1,1,0
28961701_685,2,2,2,2,2
28961701_782,2,2,2,2,2
28966013_1441,1,1,2,2,2
28967841_2799,0,0,0,0,0
28967841_2805,0,0,0,0,0
28967841_2832,0,0,0,0,0
28967841_2849,0,0,0,0,0
28971711_2575,1,1,1,1,1
28971711_2593,1,1,1,1,1
28971913_6597,0,0,0,0,0
28985533_4616,0,0,0,0,0
28999681_4471,1,0,0,0,0
28999681_4638,0,0,0,0,0
29004223_2844,0,0,0,0,0
29004223_2845,1,1,1,1,1
29004223_2871,0,0,0,0,0
29004223_2918,0,0,0,0,0
29004223_2921,0,0,0,0,0
29004223_2925,0,0,0,0,0
29004223_2936,0,0,0,0,0
29004223_2948,1,1,1,1,0
29004223_2966,0,0,0,0,0
29005091_2495,0,0,0,0,0
29005091_2627,0,0,0,0,0
29005091_2647,0,0,0,0,0
29007797_339,1,1,1,1,1
29007797_383,1,1,1,1,1
29007797_438,0,0,0,0,0
29007797_462,0,0,0,0,0
