,6_1-F,611-S1,611-1-S2,611-11-S3,611-111-S4
28311128_2514,1,0,0,0,0
28311128_2572,1,0,0,0,0
28317569_5060,1,2,2,2,2
28317569_5069,1,2,2,2,2
28317569_5146,0,0,0,0,0
28317569_5277,1,2,2,2,2
28320050_15383,0,0,0,0,0
28320050_15418,1,1,1,1,0
28322358_2328,1,0,0,0,0
28322358_2329,1,0,0,0,0
28322358_2348,1,1,0,0,0
28322358_2349,1,1,0,0,0
28322358_2371,1,1,0,0,0
28322358_2377,1,1,0,0,0
28322358_2395,1,1,0,0,0
28322358_2397,1,1,0,0,0
28322358_2406,1,1,0,0,0
28322358_2416,1,1,0,0,0
28322358_2426,1,1,1,0,0
28322358_2449,1,0,0,0,0
28322358_2452,0,0,0,0,0
28322772_943,0,0,0,0,0
28328279_5032,1,1,1,1,1
28328279_5042,1,1,1,1,1
28328279_5050,0,0,0,0,0
28328279_5065,0,0,0,0,0
28328279_5069,1,1,1,1,1
28328279_5071,1,1,1,1,1
28328279_5081,1,1,1,1,1
28328279_5108,1,1,1,1,1
28335906_383,0,0,0,0,0
28335906_406,0,0,0,0,0
28335906_417,0,0,0,0,0
28335906_440,1,1,2,2,2
28335906_461,2,2,2,2,2
28335906_472,0,0,0,0,0
28335906_490,1,1,2,2,2
28335906_495,0,0,0,0,0
28335906_505,1,0,0,0,0
28337450_6501,0,0,0,0,0
28337450_6549,1,1,1,0,0
28337450_6585,0,0,0,0,0
28341080_5826,2,2,2,2,2
28341080_5835,0,0,0,0,0
28343736_6351,2,2,2,2,2
28344428_2515,0,0,0,0,0
28353033_5773,1,1,1,2,2
28358534_518,0,0,0,0,0
28358534_557,1,1,0,0,0
28358534_559,1,1,0,0,0
28363539_2496,0,0,0,0,0
28363539_2645,0,0,0,0,0
28364013_6515,0,0,0,0,0
28364013_6566,0,0,0,0,0
28364013_6585,0,0,0,0,0
28364013_6588,0,0,0,0,0
28364013_6589,0,0,0,0,0
28365538_6207,0,0,0,0,0
28365538_6216,0,0,0,0,0
28365538_6219,0,0,0,0,0
28365538_6229,0,0,0,0,0
28365538_6230,0,0,0,0,0
28365538_6235,0,0,0,0,0
28365538_6254,0,0,0,0,0
28365538_6298,0,0,0,0,0
28365538_6310,0,0,0,0,0
28365538_6311,0,0,0,0,0
28365538_6327,0,0,0,0,0
28365538_6337,0,0,0,0,0
28365538_6348,0,0,0,0,0
28367983_508,2,2,2,2,2
28367983_560,2,2,2,2,2
28367983_576,2,2,2,2,2
28381674_2555,0,0,0,0,0
28381674_2564,0,0,0,0,0
28381674_2590,0,0,0,0,0
28381674_2599,0,0,0,0,0
28381674_2601,0,0,0,0,0
28384057_2555,2,2,2,2,2
28390819_2898,0,0,0,0,0
28392660_517,1,1,1,2,2
28392660_631,1,1,1,0,0
28406179_585,0,0,0,0,0
28412054_428,0,0,0,0,0
28412054_434,0,0,0,0,0
28412054_478,0,0,0,0,0
28412054_500,0,0,0,0,0
28412054_501,2,2,2,2,2
28412054_516,0,0,0,0,0
28412054_522,0,0,0,0,0
28412054_542,0,0,0,0,0
28412054_549,0,0,0,0,0
28412054_552,0,0,0,0,0
28412054_570,0,0,0,0,0
28412054_589,0,0,0,0,0
28414616_2362,1,1,1,0,0
28414616_2638,1,1,1,0,0
28414616_2654,1,1,1,0,0
28414616_2664,0,0,0,0,0
28414616_2688,1,1,0,0,0
28414616_2692,0,0,0,0,0
28415762_6706,0,0,0,0,0
28415762_6733,0,0,0,0,0
28421154_7869,1,1,1,1,1
28421154_7937,1,1,1,1,1
28421154_7951,1,1,1,1,1
28421154_7989,1,1,1,1,1
28421931_500,0,0,0,0,0
28421931_501,0,0,0,0,0
28421931_512,0,0,0,0,0
28421931_516,0,0,0,0,0
28421931_591,1,0,0,0,0
28422837_2402,1,1,1,1,1
28422837_2414,1,1,1,1,1
28422837_2438,1,1,1,1,1
28422837_2441,1,1,1,1,0
28422837_2452,1,1,1,1,0
28422837_2470,1,1,1,1,0
28422837_2471,1,1,1,1,0
28422837_2476,1,1,1,1,0
28422837_2477,1,1,1,1,0
28422837_2480,1,1,1,1,0
28422837_2527,1,2,2,2,2
28422837_2570,0,0,0,0,0
28422837_2576,1,1,1,1,1
28422837_2579,0,0,0,0,0
28422837_2603,1,1,1,1,1
28422837_2605,2,2,2,2,2
28422837_2626,1,1,1,1,1
28422837_2635,1,1,1,1,1
28422837_2637,1,1,1,1,1
28422837_2653,0,0,0,0,0
28422837_2659,1,1,1,1,1
28429502_412,2,2,2,2,2
28429502_414,2,2,2,2,2
28429502_425,2,2,2,2,2
28429502_503,2,2,2,2,2
28429502_527,2,2,2,2,2
28429502_558,2,2,2,2,2
28430478_3086,0,0,0,0,0
28430478_3091,0,0,0,0,0
28430478_3094,0,0,0,0,0
28430478_3130,0,0,0,0,0
28430478_3143,0,0,0,0,0
28430478_3235,0,0,0,0,0
28430478_3329,0,0,0,0,0
28432194_2199,0,0,0,0,0
28438600_2571,2,2,2,2,2
28438600_2615,1,0,0,0,0
28439869_4503,0,0,0,0,0
28439869_4516,1,1,1,0,0
28439869_4518,0,0,0,0,0
28439869_4523,1,1,1,1,1
28439869_4525,0,0,0,0,0
28439869_4569,1,1,1,0,0
28439869_4577,0,0,0,0,0
28439869_4583,1,1,0,0,0
28439869_4584,1,1,1,0,0
28439869_4594,0,0,0,0,0
28439869_4603,1,1,0,0,0
28439869_4623,0,0,0,0,0
28439869_4624,0,0,0,0,0
28439869_4632,1,1,1,1,1
28439869_4666,0,0,0,0,0
28439869_4669,0,0,0,0,0
28439869_4694,0,0,0,0,0
28439869_4700,0,0,0,0,0
28446824_1085,1,1,1,0,0
28446824_1108,1,1,1,0,0
28446824_1109,1,1,1,1,1
28446824_1123,1,1,1,1,1
28446824_1132,1,1,1,1,1
28446824_1149,0,0,0,0,0
28446824_1154,1,1,1,1,1
28446824_1162,0,0,0,0,0
28446824_1188,1,1,1,1,1
28446824_1207,0,0,0,0,0
28446824_1212,0,0,0,0,0
28446824_1218,0,0,0,0,0
28453941_1441,0,0,0,0,0
28453941_1463,1,1,2,2,2
28453941_1477,0,0,0,0,0
28453941_1493,1,1,0,0,0
28453941_1495,1,1,0,0,0
28453941_1503,1,1,0,0,0
28453941_1508,1,0,0,0,0
28453941_1512,1,1,0,0,0
28453941_1513,1,1,0,0,0
28453941_1528,1,0,0,0,0
28453941_1534,1,0,0,0,0
28453941_1553,1,1,0,0,0
28453941_1554,1,1,0,0,0
28453941_1556,1,0,0,0,0
28453941_1558,1,1,0,0,0
28453941_1560,1,1,0,0,0
28453941_1587,1,0,0,0,0
28453941_1642,1,0,0,0,0
28453941_1643,1,1,0,0,0
28453941_1661,0,0,0,0,0
28453941_1664,1,1,0,0,0
28453941_1667,0,0,0,0,0
28453941_1681,1,1,0,0,0
28453941_1683,0,0,0,0,0
28454432_894,0,0,0,0,0
28454832_6791,1,1,1,1,2
28454832_6792,1,1,1,1,2
28454832_6808,1,1,1,1,2
28454832_6894,1,1,1,1,2
28454832_6926,1,1,1,1,2
28454832_6973,1,1,1,1,2
28455147_1166,1,1,1,1,0
28455147_1178,0,0,0,0,0
28455147_1194,1,1,1,1,1
28455147_1210,0,0,0,0,0
28455147_1213,0,0,0,0,0
28455147_1256,0,0,0,0,0
28455147_1260,0,0,0,0,0
28455147_1269,0,0,0,0,0
28455147_1286,0,0,0,0,0
28455147_1287,0,0,0,0,0
28455147_1309,0,0,0,0,0
28455147_1377,0,0,0,0,0
28455147_1381,1,1,1,0,0
28455147_1393,0,0,0,0,0
28455147_1399,1,0,0,0,0
28455147_1405,1,0,0,0,0
28455147_1420,1,1,1,1,0
28455147_1422,1,0,0,0,0
28455147_1424,0,0,0,0,0
28455147_1431,1,0,0,0,0
28458922_2457,1,0,0,0,0
28458922_2485,1,0,0,0,0
28458922_2496,1,0,0,0,0
28458922_2501,1,0,0,0,0
28458922_2506,1,0,0,0,0
28458922_2511,0,0,0,0,0
28458922_2516,1,0,0,0,0
28458922_2549,0,0,0,0,0
28458922_2550,1,0,0,0,0
28458922_2558,1,0,0,0,0
28458922_2562,1,1,0,0,0
28458922_2568,1,1,0,0,0
28458922_2594,1,0,0,0,0
28458922_2604,1,0,0,0,0
28458922_2613,1,0,0,0,0
28459035_1480,0,0,0,0,0
28462371_4609,0,0,0,0,0
28462815_6452,1,1,2,2,2
28462815_6509,1,1,2,2,2
28462815_6543,1,1,2,2,2
28462815_6563,1,1,0,0,0
28462815_6588,1,1,0,0,0
28472335_3403,2,2,2,2,2
28472335_3411,2,2,2,2,2
28472335_3474,2,2,2,2,2
28477215_4960,0,0,0,0,0
28477215_5030,0,0,0,0,0
28481182_2601,0,0,0,0,0
28482775_1181,1,2,2,2,2
28483315_5419,1,0,0,0,0
28483315_5460,1,0,0,0,0
28483315_5465,1,0,0,0,0
28483315_5482,1,0,0,0,0
28483315_5484,1,0,0,0,0
28483315_5486,1,0,0,0,0
28483315_5514,0,0,0,0,0
28486405_464,0,0,0,0,0
28486405_481,0,0,0,0,0
28486405_493,0,0,0,0,0
28486405_580,0,0,0,0,0
28486405_607,0,0,0,0,0
28486405_632,0,0,0,0,0
28486405_651,0,0,0,0,0
28486405_704,0,0,0,0,0
28486405_706,0,0,0,0,0
28488778_2358,1,1,0,0,0
28488778_2461,1,1,0,0,0
28488778_2466,1,1,0,0,0
28492035_559,2,2,2,2,2
28496243_4016,0,0,0,0,0
28496243_4021,1,2,2,2,2
28496243_4031,0,0,0,0,0
28496243_4037,1,2,2,2,2
28496243_4038,0,0,0,0,0
28496243_4039,0,0,0,0,0
28496911_6520,0,0,0,0,0
28496911_6585,0,0,0,0,0
28496911_6635,0,0,0,0,0
28496911_6720,2,2,2,2,2
28499031_2843,0,0,0,0,0
28499031_2844,0,0,0,0,0
28503057_5664,2,2,2,2,2
28503057_5736,2,2,2,2,2
28503057_6317,2,2,2,2,2
28503057_6335,2,2,2,2,2
28508237_6870,0,0,0,0,0
28508237_6871,0,0,0,0,0
28508237_6881,1,1,1,1,0
28508237_6902,0,0,0,0,0
28516380_7127,0,0,0,0,0
28516380_7150,0,0,0,0,0
28516708_2139,1,1,1,1,1
28528639_694,1,1,1,1,1
28528639_726,1,1,1,1,1
28528639_923,0,0,0,0,0
28535157_6452,1,1,0,0,0
28536438_1011,0,0,0,0,0
28541923_4915,0,0,0,0,0
28541923_5072,0,0,0,0,0
28541923_5077,0,0,0,0,0
28545283_4411,0,0,0,0,0
28545283_4412,0,0,0,0,0
28545283_4417,0,0,0,0,0
28545283_4421,0,0,0,0,0
28545283_4423,1,0,0,0,0
28545283_4431,1,2,2,2,2
28545283_4440,0,0,0,0,0
28545283_4442,0,0,0,0,0
28545283_4460,0,0,0,0,0
28545283_4462,0,0,0,0,0
28545283_4469,0,0,0,0,0
28545283_4473,0,0,0,0,0
28545283_4484,0,0,0,0,0
28545283_4494,0,0,0,0,0
28545283_4500,1,1,0,0,0
28545283_4512,0,0,0,0,0
28545283_4518,0,0,0,0,0
28545283_4525,0,0,0,0,0
28545283_4597,0,0,0,0,0
28545283_4627,1,1,1,1,1
28545283_4634,1,1,1,0,0
28545283_4644,0,0,0,0,0
28545283_4647,1,1,1,1,1
28545283_4654,1,1,1,0,0
28545283_4655,1,1,1,1,1
28545283_4668,1,1,1,1,1
28545283_4669,0,0,0,0,0
28545283_4675,0,0,0,0,0
28545283_4694,0,0,0,0,0
28545283_4706,0,0,0,0,0
28545283_4709,0,0,0,0,0
28545283_4711,1,1,1,1,1
28545283_4715,1,1,1,1,1
28545283_4723,0,0,0,0,0
28545283_4728,0,0,0,0,0
28545283_4738,0,0,0,0,0
28545283_4742,0,0,0,0,0
28545283_4747,1,1,1,1,1
28545283_4748,1,1,0,0,0
28545283_4751,1,1,1,1,1
28545283_4766,0,0,0,0,0
28546760_2330,0,0,0,0,0
28546760_2356,1,1,1,1,0
28546760_2358,1,1,1,1,0
28546760_2379,1,1,1,1,1
28546760_2386,1,1,1,1,1
28546760_2406,1,1,1,1,1
28546760_2422,0,0,0,0,0
28546760_2430,1,1,1,1,1
28546760_2457,1,1,1,1,1
28546760_2483,1,1,1,1,1
28548805_5411,0,0,0,0,0
28549730_2555,0,0,0,0,0
28550782_6686,0,0,0,0,0
28550782_6706,0,0,0,0,0
28552192_3502,1,1,1,0,0
28553960_250,0,0,0,0,0
28555865_4676,1,1,1,0,0
28563923_2965,0,0,0,0,0
28563923_2968,0,0,0,0,0
28563923_2974,0,0,0,0,0
28563923_2984,0,0,0,0,0
28563923_2988,0,0,0,0,0
28563923_2990,0,0,0,0,0
28563923_3006,0,0,0,0,0
28563923_3012,0,0,0,0,0
28563923_3069,0,0,0,0,0
28563923_3091,0,0,0,0,0
28565143_4175,2,2,2,2,2
28565143_4306,1,2,2,2,2
28570372_2363,0,0,0,0,0
28570372_2483,0,0,0,0,0
28570372_2487,0,0,0,0,0
28570372_2554,0,0,0,0,0
28573260_2569,2,2,2,2,2
28573260_2593,1,1,1,2,2
28573260_2599,1,1,1,0,0
28573260_2604,1,1,1,0,0
28573260_2605,1,1,1,0,0
28580047_2219,0,0,0,0,0
28581233_1507,0,0,0,0,0
28581233_1517,0,0,0,0,0
28581233_1527,0,0,0,0,0
28581233_1548,0,0,0,0,0
28581233_1566,0,0,0,0,0
28581233_1567,1,1,1,1,0
28581233_2151,1,1,0,0,0
28581233_2248,1,1,0,0,0
28581233_2329,1,1,0,0,0
28582694_5556,2,2,2,2,2
28585555_2867,1,1,1,1,1
28585555_2921,1,1,1,1,1
28585555_2980,1,1,1,1,1
28585555_3002,1,1,1,1,1
28585555_3044,1,1,1,1,1
28585555_3097,0,0,0,0,0
28585555_3100,0,0,0,0,0
28604918_6861,0,0,0,0,0
28604918_6885,0,0,0,0,0
28604918_6907,0,0,0,0,0
28604918_6949,0,0,0,0,0
28610758_7361,0,0,0,0,0
28610758_7365,1,1,1,1,1
28610758_7423,0,0,0,0,0
28610989_543,1,1,1,0,0
28610989_581,1,1,1,2,2
28610989_587,1,1,1,0,0
28610989_604,1,1,1,0,0
28610989_619,1,1,1,0,0
28611099_7072,0,0,0,0,0
28611099_7079,1,1,1,1,1
28611099_7087,1,1,1,1,0
28611099_7088,0,0,0,0,0
28611099_7090,0,0,0,0,0
28611099_7091,0,0,0,0,0
28611099_7123,0,0,0,0,0
28611099_7125,0,0,0,0,0
28611099_7129,1,1,1,1,0
28611099_7132,0,0,0,0,0
28611099_7139,0,0,0,0,0
28611099_7149,0,0,0,0,0
28611099_7171,0,0,0,0,0
28611099_7172,1,1,0,0,0
28611099_7201,0,0,0,0,0
28611099_7210,1,1,0,0,0
28611099_7256,0,0,0,0,0
28611099_7289,1,0,0,0,0
28612003_8123,0,0,0,0,0
28612003_8124,1,0,0,0,0
28612003_8135,0,0,0,0,0
28612003_8176,0,0,0,0,0
28612003_8180,0,0,0,0,0
28612003_8215,0,0,0,0,0
28623147_528,0,0,0,0,0
28623147_535,0,0,0,0,0
28624944_2735,0,0,0,0,0
28628206_4156,0,0,0,0,0
28628206_4195,0,0,0,0,0
28628206_4197,0,0,0,0,0
28628206_4210,0,0,0,0,0
28628206_4216,0,0,0,0,0
28628206_4233,0,0,0,0,0
28628206_4234,0,0,0,0,0
28637309_3125,0,0,0,0,0
28640187_2505,0,0,0,0,0
28640187_2530,0,0,0,0,0
28640187_2569,0,0,0,0,0
28640187_2583,0,0,0,0,0
28640187_2594,0,0,0,0,0
28641128_10343,2,2,2,2,2
28641128_10364,0,0,0,0,0
28641128_10377,0,0,0,0,0
28641128_10393,0,0,0,0,0
28650929_3693,0,0,0,0,0
28650929_3764,0,0,0,0,0
28650929_3867,0,0,0,0,0
28662839_1945,1,0,0,0,0
28662839_1971,0,0,0,0,0
28662839_1973,0,0,0,0,0
28662839_1977,0,0,0,0,0
28662839_1993,1,0,0,0,0
28662839_1995,0,0,0,0,0
28662839_2128,0,0,0,0,0
28662839_2147,0,0,0,0,0
28662839_2149,0,0,0,0,0
28664203_6461,1,0,0,0,0
28664203_6462,0,0,0,0,0
28664203_6466,1,0,0,0,0
28664203_6469,1,0,0,0,0
28664203_6522,0,0,0,0,0
28664203_6558,0,0,0,0,0
28664203_6562,0,0,0,0,0
28664203_6724,1,1,1,2,2
28668574_533,0,0,0,0,0
28668574_652,0,0,0,0,0
28668574_654,0,0,0,0,0
28668574_655,0,0,0,0,0
28668574_656,0,0,0,0,0
28671596_1032,1,2,2,2,2
28671596_1035,1,0,0,0,0
28671596_1069,1,0,0,0,0
28671596_1090,1,0,0,0,0
28671596_843,0,0,0,0,0
28671596_891,1,0,0,0,0
28671596_995,0,0,0,0,0
28671596_996,1,2,2,2,2
28675799_1044,0,0,0,0,0
28675799_1062,0,0,0,0,0
28675799_1086,0,0,0,0,0
28675799_1153,0,0,0,0,0
28675799_1159,0,0,0,0,0
28675799_1192,0,0,0,0,0
28678665_1048,2,2,2,2,2
28680087_502,2,2,2,2,2
28680087_561,0,0,0,0,0
28680637_8145,2,2,2,2,2
28682723_791,1,1,1,0,0
28682723_814,1,1,1,0,0
28682723_900,0,0,0,0,0
28682875_1033,1,1,1,1,1
28682875_1062,1,1,1,1,1
28682875_1091,1,1,1,1,1
28682875_1092,1,1,1,1,1
28682875_1107,1,1,1,1,1
28682875_1166,1,1,0,0,0
28682875_1282,1,1,1,1,1
28682875_1290,1,1,1,0,0
28682875_1349,1,1,1,0,0
28682875_1398,1,1,1,1,1
28682875_1414,1,1,1,1,1
28682875_1432,1,1,1,1,1
28682875_1434,1,1,1,0,0
28682875_1452,1,1,1,1,1
28682875_1745,1,0,0,0,0
28682875_1767,1,1,1,1,1
28682875_1773,1,1,1,1,1
28682875_1774,1,1,1,1,1
28682875_1825,1,1,1,1,1
28682875_1853,1,1,0,0,0
28682875_1856,1,1,1,1,1
28682875_1891,1,1,1,1,1
28682875_1928,1,1,1,1,1
28682875_1949,1,1,1,1,1
28682875_1976,1,1,1,1,1
28682875_1986,1,1,0,0,0
28682875_998,1,1,1,0,0
28683721_2129,0,0,0,0,0
28683721_2161,0,0,0,0,0
28687736_4589,1,0,0,0,0
28687758_4529,1,0,0,0,0
28694473_626,1,1,1,1,1
28695874_5272,0,0,0,0,0
28697513_9774,1,1,1,1,0
28697513_9840,1,1,1,1,0
28697513_9862,1,1,1,1,0
28699912_2631,1,1,0,0,0
28702104_6243,0,0,0,0,0
28702104_6283,0,0,0,0,0
28704765_2580,2,2,2,2,2
28711267_2457,0,0,0,0,0
28711267_2459,0,0,0,0,0
28711267_2465,0,0,0,0,0
28711267_2472,0,0,0,0,0
28711267_2474,0,0,0,0,0
28711267_2515,0,0,0,0,0
28711267_2516,0,0,0,0,0
28711267_2521,0,0,0,0,0
28711349_2561,0,0,0,0,0
28711349_2577,0,0,0,0,0
28711349_2586,0,0,0,0,0
28711358_5188,0,0,0,0,0
28711358_5229,0,0,0,0,0
28711358_5236,0,0,0,0,0
28711358_5329,0,0,0,0,0
28711358_5343,0,0,0,0,0
287141251_1389,0,0,0,0,0
287141251_1476,0,0,0,0,0
287141251_1485,0,0,0,0,0
287141251_1496,2,2,2,2,2
287141251_1706,0,0,0,0,0
287141251_1846,0,0,0,0,0
287141251_1877,0,0,0,0,0
28720981_4034,1,0,0,0,0
28720981_4120,2,2,2,2,2
28720981_4128,1,1,1,1,1
28720981_4183,0,0,0,0,0
28720981_4187,1,1,1,1,1
28724429_1108,1,1,0,0,0
28727121_732,1,0,0,0,0
28727121_743,1,0,0,0,0
28727121_785,1,2,2,2,2
28727121_791,1,0,0,0,0
28727121_796,1,0,0,0,0
28727121_834,1,0,0,0,0
28727121_861,0,0,0,0,0
28730041_8535,0,0,0,0,0
28730041_8577,0,0,0,0,0
28730041_8605,1,1,0,0,0
28730802_636,0,0,0,0,0
28737940_1000,0,0,0,0,0
28737940_871,0,0,0,0,0
28738383_4861,0,0,0,0,0
28747967_7354,0,0,0,0,0
28747967_7389,0,0,0,0,0
28747967_7404,0,0,0,0,0
28747967_7415,0,0,0,0,0
28747967_7429,0,0,0,0,0
28747967_7445,0,0,0,0,0
28747967_7458,1,1,1,1,1
28747967_7472,1,1,1,1,1
28747967_7479,1,0,0,0,0
28747967_7485,1,0,0,0,0
28758155_5097,1,1,1,1,1
28758155_5168,1,1,1,1,1
28765283_1252,0,0,0,0,0
28765283_1269,0,0,0,0,0
28765283_1281,0,0,0,0,0
28765283_1289,0,0,0,0,0
28765283_1294,0,0,0,0,0
28765283_1297,0,0,0,0,0
28765283_1300,0,0,0,0,0
28765283_1304,0,0,0,0,0
28765283_1308,0,0,0,0,0
28765283_1314,0,0,0,0,0
28765283_1334,0,0,0,0,0
28765283_1335,0,0,0,0,0
28765283_1338,0,0,0,0,0
28765283_1353,0,0,0,0,0
28769454_8753,1,0,0,0,0
28769454_8787,0,0,0,0,0
28769454_8802,1,1,1,1,1
28769454_8804,1,1,1,1,1
28769454_8828,1,1,1,1,1
28769454_8829,1,1,1,1,1
28769454_8848,1,1,1,1,1
28769454_8850,1,1,1,1,1
28769454_8869,1,1,1,1,0
28769454_8895,1,1,1,1,0
28769454_8928,1,1,1,1,0
28769454_8939,1,1,1,1,0
28774788_6497,0,0,0,0,0
28774788_6516,1,0,0,0,0
28774788_6604,0,0,0,0,0
28774788_6634,1,0,0,0,0
28777453_2773,0,0,0,0,0
28777453_2817,0,0,0,0,0
28777453_2826,0,0,0,0,0
28777453_2833,0,0,0,0,0
28777453_2843,0,0,0,0,0
28777453_2896,0,0,0,0,0
28777453_2913,0,0,0,0,0
28777453_2916,0,0,0,0,0
28777453_2922,0,0,0,0,0
28777453_2938,0,0,0,0,0
28777453_2964,0,0,0,0,0
28777453_3064,0,0,0,0,0
28777453_3081,0,0,0,0,0
28777453_3118,0,0,0,0,0
28792426_8779,1,1,1,0,0
28801238_6525,0,0,0,0,0
28801584_2329,1,1,0,0,0
28801584_2346,1,1,0,0,0
28801584_2400,1,1,0,0,0
28801584_2416,1,0,0,0,0
28801584_2436,1,0,0,0,0
28801584_2440,1,0,0,0,0
28801584_2484,1,0,0,0,0
28802725_2632,0,0,0,0,0
28807472_2579,1,1,0,0,0
28807472_2611,0,0,0,0,0
28808277_3044,1,1,2,2,2
28808277_3069,1,1,2,2,2
28808277_3071,1,1,2,2,2
28808277_3112,0,0,0,0,0
28808277_3153,1,1,2,2,2
28808277_3188,1,1,2,2,2
28808277_3223,0,0,0,0,0
28810837_5258,0,0,0,0,0
28810837_5337,1,0,0,0,0
28810837_5341,1,0,0,0,0
28810837_5352,1,0,0,0,0
28810837_5387,1,0,0,0,0
28812475_2426,1,1,1,1,1
28812475_2442,1,1,1,1,1
28812475_2466,1,1,1,1,1
28812475_2488,1,1,1,2,2
28814400_2492,0,0,0,0,0
28814400_2510,0,0,0,0,0
28814400_2654,0,0,0,0,0
28814400_2712,0,0,0,0,0
28819086_14181,0,0,0,0,0
28819086_14252,0,0,0,0,0
28819086_14276,0,0,0,0,0
28819086_14300,0,0,0,0,0
28819086_14315,0,0,0,0,0
28819086_14316,0,0,0,0,0
28819086_14356,0,0,0,0,0
28821625_3389,1,1,1,1,1
28821625_3402,1,1,1,1,1
28821625_3414,1,1,1,1,1
28821625_3430,1,1,1,1,1
28821625_3438,1,1,1,1,1
28821625_3439,1,1,1,1,1
28821625_3443,1,1,1,1,1
28821625_3524,0,0,0,0,0
28821625_3553,1,1,1,1,1
28833999_4531,1,2,2,2,2
28833999_4575,0,0,0,0,0
28833999_4576,0,0,0,0,0
28861118_4683,1,1,1,1,0
28861118_4749,1,1,1,1,1
28874492_821,0,0,0,0,0
28880246_2572,0,0,0,0,0
28881045_10191,0,0,0,0,0
28882902_4639,1,1,1,1,1
28886216_3543,1,1,1,1,1
28891653_3243,1,1,1,1,1
28891653_3245,0,0,0,0,0
28891653_3248,0,0,0,0,0
28891653_3259,0,0,0,0,0
28891653_3278,1,1,1,1,1
28891653_3282,1,1,1,1,1
28891653_3283,1,1,1,1,1
28891653_3288,0,0,0,0,0
28891653_3293,1,0,0,0,0
28891653_3296,1,0,0,0,0
28891653_3301,0,0,0,0,0
28891653_3304,0,0,0,0,0
28891653_3313,0,0,0,0,0
28891653_3314,1,0,0,0,0
28891653_3319,0,0,0,0,0
28891653_3320,0,0,0,0,0
28893556_2428,0,0,0,0,0
28893556_2528,1,1,1,1,1
28893556_2529,0,0,0,0,0
28893556_2532,1,1,1,1,1
28893556_2537,0,0,0,0,0
28894541_4633,0,0,0,0,0
28894541_4854,0,0,0,0,0
28894541_4897,0,0,0,0,0
28894541_5161,0,0,0,0,0
28894541_5163,0,0,0,0,0
28894541_5207,0,0,0,0,0
28894541_7905,1,1,1,1,1
28894541_7909,1,1,1,1,1
28894541_7913,0,0,0,0,0
28894541_7920,0,0,0,0,0
28894541_7924,1,1,1,1,1
28894541_7933,1,1,1,1,1
28894541_7938,0,0,0,0,0
28894541_7944,1,1,1,1,0
28894541_7959,0,0,0,0,0
28894541_7967,0,0,0,0,0
28894541_7968,0,0,0,0,0
28894541_7995,0,0,0,0,0
28894541_8000,0,0,0,0,0
28894541_8028,1,1,1,1,0
28894541_8085,0,0,0,0,0
28896294_4554,0,0,0,0,0
28896294_4595,0,0,0,0,0
28902006_4276,0,0,0,0,0
28902006_4303,0,0,0,0,0
28902006_4306,0,0,0,0,0
28902006_4372,0,0,0,0,0
28902006_4374,1,0,0,0,0
28902006_4376,1,0,0,0,0
28902006_4394,0,0,0,0,0
28902006_4397,1,0,0,0,0
28902006_4411,0,0,0,0,0
28902006_4418,0,0,0,0,0
28902006_4427,0,0,0,0,0
28902006_4428,0,0,0,0,0
28902006_4429,0,0,0,0,0
28902006_4431,0,0,0,0,0
28902006_4457,0,0,0,0,0
28902006_4510,0,0,0,0,0
28902006_4552,0,0,0,0,0
28902006_4554,0,0,0,0,0
28907044_7342,1,1,1,1,0
28907044_7374,1,1,1,1,0
28907044_7395,1,1,1,1,0
28907044_7397,1,1,1,1,0
28907044_7445,0,0,0,0,0
28907044_7452,0,0,0,0,0
28907044_7461,0,0,0,0,0
28907044_7500,0,0,0,0,0
28907044_7501,0,0,0,0,0
28907044_7526,1,1,1,0,0
28907044_7571,1,1,1,1,0
28907044_7596,1,1,1,1,0
28908215_6861,0,0,0,0,0
28908215_6979,1,0,0,0,0
28908215_6992,1,0,0,0,0
28908215_6993,1,0,0,0,0
28908215_7021,0,0,0,0,0
28908215_7023,0,0,0,0,0
28908215_7098,0,0,0,0,0
28914517_3491,0,0,0,0,0
28920448_4636,1,0,0,0,0
28920448_4658,0,0,0,0,0
28920448_4660,0,0,0,0,0
28920448_4717,0,0,0,0,0
28920448_4724,0,0,0,0,0
28920448_4793,0,0,0,0,0
28930956_2620,1,1,0,0,0
28933362_2467,0,0,0,0,0
28933362_2508,0,0,0,0,0
28933362_2580,0,0,0,0,0
28951204_6147,0,0,0,0,0
28951204_6154,0,0,0,0,0
28951204_6177,0,0,0,0,0
28951204_6246,0,0,0,0,0
28951204_6257,0,0,0,0,0
28951204_6269,0,0,0,0,0
28951204_6337,0,0,0,0,0
28951204_6354,0,0,0,0,0
28961701_685,1,2,2,2,2
28961701_782,1,2,2,2,2
28966013_1441,0,0,0,0,0
28967841_2799,0,0,0,0,0
28967841_2805,0,0,0,0,0
28967841_2832,0,0,0,0,0
28967841_2849,0,0,0,0,0
28971711_2575,1,2,2,2,2
28971711_2593,1,2,2,2,2
28971913_6597,0,0,0,0,0
28985533_4616,1,1,1,1,0
28999681_4471,0,0,0,0,0
28999681_4638,1,1,0,0,0
29004223_2844,1,0,0,0,0
29004223_2845,0,0,0,0,0
29004223_2871,0,0,0,0,0
29004223_2918,0,0,0,0,0
29004223_2921,0,0,0,0,0
29004223_2925,0,0,0,0,0
29004223_2936,1,1,0,0,0
29004223_2948,1,1,1,0,0
